stratum,adm_state,state,trucktype,tabtrucks,bodytype,adm_modelyear,vius_gvw,miles_annl,miles_life,mpg,opclass,opclass_mtr,opclass_own,opclass_psl,opclass_pvt,opclass_rnt,transmssn,trip_primary,trip0_50,trip051_100,trip101_200,trip201_500,trip500more,adm_make,business
64,6,CA,4,155.627,7,13,12,8036,218237,4.4,1,0,0,0,100,0,-99,2,97,0,0,0,0,11,7
64,6,CA,4,155.627,23,1,5,32000,67243,12,1,0,0,0,100,0,1,3,50,50,0,0,0,9,6
64,6,CA,4,155.627,23,4,4,20000,82000,14,1,0,0,0,100,0,1,2,75,25,0,0,0,6,8
64,6,CA,4,155.627,12,5,6,10000,56385,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,6,8
64,6,CA,4,155.627,16,2,4,28000,60000,13,1,0,0,15,85,0,1,2,80,15,5,0,0,9,14
64,6,CA,4,155.627,27,4,12,18000,89409,10,1,0,0,0,100,0,1,2,90,10,0,0,0,6,14
64,6,CA,4,155.627,12,9,4,5000,212869,10,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,9,-99
64,6,CA,4,155.627,12,6,9,32959,261298,12,1,0,0,0,100,0,2,3,40,60,0,0,0,4,9
64,6,CA,4,155.627,-99,17,12,40000,500000,4,1,0,0,0,100,0,1,2,90,0,0,0,10,8,4
64,6,CA,4,155.627,-99,3,12,116520,339862,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,8,2
64,6,CA,4,155.627,6,17,6,0,186236,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,12,10,6,515,244394,9.1,1,0,0,0,100,0,2,2,100,0,0,0,0,14,8
64,6,CA,4,155.627,15,3,4,24000,74000,-99,1,0,0,0,100,0,1,2,50,40,10,0,0,9,11
64,6,CA,4,155.627,-99,15,8,1500,801725,12,1,0,0,0,100,0,2,2,100,0,0,0,0,19,3
64,6,CA,4,155.627,-99,9,12,28692,251105,-99,4,0,0,0,0,100,2,4,25,25,25,25,0,4,2
64,6,CA,4,155.627,11,2,10,10000,14580,4.5,4,0,0,0,0,100,2,1,10,15,0,0,0,8,2
64,6,CA,4,155.627,-99,4,12,66695,231453,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,11,12,7,0,205746,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,23,13,3,9101,259505,-99,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,24,9
64,6,CA,4,155.627,18,8,12,5000,152069,-99,1,0,0,2,98,0,1,7,-99,-99,-99,-99,-99,9,8
64,6,CA,4,155.627,12,1,11,23728,32629,-99,4,0,0,0,0,100,2,4,25,25,25,25,0,8,2
64,6,CA,4,155.627,19,6,8,30000,178000,7,1,0,0,0,100,0,2,3,0,100,0,0,0,5,3
64,6,CA,4,155.627,12,2,4,60000,65784,-99,1,0,0,0,100,0,1,2,90,10,0,0,0,9,9
64,6,CA,4,155.627,16,9,4,10000,200000,16.7,1,0,0,0,100,0,1,2,50,50,0,0,0,9,6
64,6,CA,4,155.627,21,8,10,7000,48693,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,22,11
64,6,CA,4,155.627,23,16,12,15425,293045,-99,1,0,0,5,95,0,2,2,70,0,0,0,0,6,3
64,6,CA,4,155.627,12,2,12,30015,65784,-99,1,0,0,0,100,0,1,3,0,100,0,0,0,9,7
64,6,CA,4,155.627,24,5,4,100000,350000,17,1,0,0,0,100,0,1,2,80,10,10,0,0,9,8
64,6,CA,4,155.627,-99,11,12,50000,565320,6.5,2,50,0,0,50,0,2,2,60,20,0,0,0,8,3
64,6,CA,4,155.627,21,2,11,30015,65784,2.9,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,23,-99
64,6,CA,4,155.627,12,14,7,10000,295000,3,3,0,100,0,0,0,1,2,100,0,0,0,0,1,8
64,6,CA,4,155.627,7,1,9,27960,27960,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,16,-99
64,6,CA,4,155.627,-99,17,12,20000,731886,5,3,0,100,0,0,0,2,2,100,0,0,0,0,8,1
64,6,CA,4,155.627,11,12,9,16803,72570,-99,1,0,0,0,100,0,1,2,80,0,0,0,0,6,6
64,6,CA,4,155.627,23,3,13,21237,70343,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,2
64,6,CA,4,155.627,21,3,11,45000,120000,4.9,1,0,0,0,100,0,1,3,0,90,0,0,0,19,11
64,6,CA,4,155.627,23,3,2,21237,70343,-99,1,0,0,0,100,0,1,2,50,45,5,0,0,9,6
64,6,CA,4,155.627,11,5,8,9694,46523,6.5,1,0,0,0,100,0,1,2,100,0,0,0,0,6,5
64,6,CA,4,155.627,23,2,4,36000,63478,10.5,2,100,0,0,0,0,1,2,50,50,0,0,0,6,1
64,6,CA,4,155.627,23,9,8,50000,475000,7.1,1,0,0,0,100,0,1,3,0,100,0,0,0,4,3
64,6,CA,4,155.627,23,3,5,10000,70343,7.3,4,0,0,0,0,100,-99,2,50,50,0,0,0,9,2
64,6,CA,4,155.627,9,17,11,0,200201,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,12,4,13,10000,87836,20,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,9,11
64,6,CA,4,155.627,-99,17,12,65546,497997,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,8,3
64,6,CA,4,155.627,-99,7,12,131100,730000,-99,3,0,100,0,0,0,2,6,0,0,0,0,100,8,1
64,6,CA,4,155.627,23,2,13,30015,65784,-99,1,0,0,0,100,0,1,6,0,0,0,0,100,9,14
64,6,CA,4,155.627,11,16,10,5280,357293,20,3,0,100,0,0,0,2,7,-99,-99,-99,-99,-99,6,6
64,6,CA,4,155.627,11,17,11,2000,45410,9,1,0,0,0,100,0,2,2,95,5,0,0,0,4,6
64,6,CA,4,155.627,12,13,12,13887,259505,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,9,-99
64,6,CA,4,155.627,23,17,7,2494,199021,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,12,13,2,10415,259505,-99,1,0,0,0,100,0,1,2,75,25,0,0,0,24,3
64,6,CA,4,155.627,16,2,8,20000,50000,10,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,9,6
64,6,CA,4,155.627,8,9,9,24989,212869,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,16,6
64,6,CA,4,155.627,11,2,12,86400,137000,6.2,2,100,0,0,0,0,2,4,0,0,100,0,0,11,6
64,6,CA,4,155.627,12,16,5,2700,149094,6,1,0,0,0,100,0,2,2,100,0,0,0,0,9,8
64,6,CA,4,155.627,12,2,12,10005,65784,-99,1,0,0,0,100,0,-99,1,0,0,0,0,0,9,-99
64,6,CA,4,155.627,21,14,9,11031,353285,3.2,2,100,0,0,0,0,2,2,100,0,0,0,0,22,11
64,6,CA,4,155.627,12,12,8,9227,422688,-99,1,0,0,0,100,0,-99,2,100,0,0,0,0,8,6
64,6,CA,4,155.627,23,4,13,22537,84550,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,2
64,6,CA,4,155.627,23,7,13,10000,92218,5,1,0,0,0,100,0,1,2,75,25,0,0,0,9,8
64,6,CA,4,155.627,7,14,12,5000,55000,4,1,0,0,0,100,0,2,1,0,0,0,0,0,11,6
64,6,CA,4,155.627,21,8,11,7618,91141,1.1,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,22,11
64,6,CA,4,155.627,23,3,5,15840,59409,-99,4,0,0,0,0,100,1,2,25,25,25,25,0,9,2
64,6,CA,4,155.627,7,13,12,8938,196899,6.8,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
64,6,CA,4,155.627,-99,10,12,41294,730828,-99,2,100,0,0,0,0,-99,7,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,12,9,7,20000,194655,9,1,0,0,0,100,0,2,2,90,10,0,0,0,5,8
64,6,CA,4,155.627,21,1,11,12000,14000,1.2,1,0,0,0,100,0,1,2,95,0,0,0,0,19,11
64,6,CA,4,155.627,27,7,6,65000,322425,11.3,3,0,100,0,0,0,2,7,-99,-99,-99,-99,-99,15,1
64,6,CA,4,155.627,12,12,5,30000,216533,13,1,0,0,0,100,0,2,3,20,75,5,0,0,24,6
64,6,CA,4,155.627,21,17,7,2000,347267,6.6,2,100,0,0,0,0,1,2,90,10,0,0,0,20,11
64,6,CA,4,155.627,23,3,5,19956,73170,-99,4,0,0,0,0,100,1,4,25,25,25,25,0,9,2
64,6,CA,4,155.627,-99,17,7,0,89000,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,19,13,13,15000,259505,6,1,0,0,0,100,0,1,2,85,15,0,0,0,15,11
64,6,CA,4,155.627,19,17,10,10000,350000,10,2,100,0,0,0,0,2,2,90,8,2,0,0,6,5
64,6,CA,4,155.627,12,14,11,23836,605972,7.4,1,0,0,0,100,0,2,3,0,90,10,0,0,8,9
64,6,CA,4,155.627,-99,3,12,65143,218016,-99,2,100,0,0,0,0,2,1,0,0,0,0,0,11,1
64,6,CA,4,155.627,11,17,8,1765,103208,0.9,4,0,0,0,0,100,2,2,100,0,0,0,0,8,2
64,6,CA,4,155.627,23,16,4,31000,505190,12,1,0,0,0,100,0,2,3,20,80,0,0,0,8,3
64,6,CA,4,155.627,21,17,10,27300,518700,2.6,1,0,0,0,100,0,1,2,90,10,0,0,0,16,11
64,6,CA,4,155.627,14,7,12,22431,326289,5.1,3,0,100,0,0,0,2,2,70,0,0,0,0,16,3
64,6,CA,4,155.627,23,5,12,18903,131719,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,2
64,6,CA,4,155.627,12,12,3,10000,129095,-99,1,0,0,0,100,0,1,2,95,5,0,0,0,9,7
64,6,CA,4,155.627,12,5,5,29472,157213,-99,4,0,0,0,0,100,1,2,25,25,25,25,0,9,2
64,6,CA,4,155.627,-99,12,12,68000,809030,6.6,1,0,0,0,100,0,2,3,40,40,20,0,0,8,8
64,6,CA,4,155.627,23,6,13,20946,88605,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,2
64,6,CA,4,155.627,11,17,10,0,199021,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,21,4,9,22537,87836,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,19,11
64,6,CA,4,155.627,7,3,12,40000,80000,8,1,0,0,0,100,0,2,2,80,10,5,0,0,12,6
64,6,CA,4,155.627,12,10,5,5023,62685,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,8,5
64,6,CA,4,155.627,11,7,12,51900,222500,8,1,0,0,0,100,0,2,3,15,80,5,0,0,16,6
64,6,CA,4,155.627,21,4,9,11000,45000,8,1,0,0,0,100,0,1,2,100,0,0,0,0,19,11
64,6,CA,4,155.627,23,9,12,8000,155499,12,1,0,0,0,100,0,1,2,100,0,0,0,0,9,7
64,6,CA,4,155.627,-99,11,9,9200,130000,4.5,1,0,0,0,100,0,2,2,60,30,10,0,0,4,-99
64,6,CA,4,155.627,7,17,11,12000,154704,5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,6
64,6,CA,4,155.627,11,2,12,4295,56862,-99,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,9,11
64,6,CA,4,155.627,25,11,8,28613,425079,5.4,1,0,0,0,100,0,1,2,100,0,0,0,0,24,8
64,6,CA,4,155.627,21,14,10,60000,700000,9,1,0,0,0,100,0,2,2,80,10,0,0,0,12,11
64,6,CA,4,155.627,8,3,10,13250,70343,8,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
64,6,CA,4,155.627,12,13,12,85000,527132,6.2,1,0,0,0,100,0,2,2,50,25,20,5,0,16,8
64,6,CA,4,155.627,-99,6,9,52000,333400,7,1,0,0,0,100,0,2,3,0,100,0,0,0,4,9
64,6,CA,4,155.627,23,3,5,35000,98000,12,1,0,0,0,100,0,1,3,0,100,0,0,0,9,8
64,6,CA,4,155.627,28,11,4,21500,247332,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,9,7
64,6,CA,4,155.627,23,3,4,10000,21000,9,1,0,0,0,100,0,1,3,0,100,0,0,0,9,9
64,6,CA,4,155.627,1,3,2,31000,69282,16,1,0,0,20,80,0,1,3,0,90,10,0,0,6,6
64,6,CA,4,155.627,-99,17,11,11766,141251,4,1,0,0,0,100,0,1,2,100,0,0,0,0,8,9
64,6,CA,4,155.627,21,15,11,52000,1500000,4,2,100,0,0,0,0,1,2,100,0,0,0,0,23,11
64,6,CA,4,155.627,21,17,11,31960,565000,3.2,1,0,0,0,100,0,1,2,100,0,0,0,0,20,11
64,6,CA,4,155.627,27,2,4,31542,74789,8.5,1,0,0,0,100,0,1,3,0,100,0,0,0,9,14
64,6,CA,4,155.627,12,15,9,10000,188778,10,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,4,6
64,6,CA,4,155.627,21,10,10,8730,118650,-99,1,0,0,0,100,0,-99,2,100,0,0,0,0,23,11
64,6,CA,4,155.627,21,2,11,68000,169100,6.8,2,100,0,0,0,0,1,3,50,50,0,0,0,12,11
64,6,CA,4,155.627,23,14,6,100,16380,-99,1,0,0,0,100,0,1,1,0,0,0,0,0,4,7
64,6,CA,4,155.627,7,3,12,45000,70000,5.1,1,0,0,0,100,0,2,2,100,0,0,0,0,16,6
64,6,CA,4,155.627,21,9,8,24989,212869,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,22,11
64,6,CA,4,155.627,27,6,12,28000,145000,12.2,1,0,0,0,100,0,1,2,60,30,10,0,0,9,-99
64,6,CA,4,155.627,21,7,11,14000,100000,1.8,1,0,0,0,100,0,1,2,90,0,0,0,0,16,11
64,6,CA,4,155.627,23,7,9,21384,47897,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,14,2
64,6,CA,4,155.627,7,4,11,20000,65731,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,11,6
64,6,CA,4,155.627,23,2,12,125988,314963,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,19,2
64,6,CA,4,155.627,-99,8,10,52000,830680,11,3,0,100,0,0,0,2,5,0,0,0,100,0,8,9
64,6,CA,4,155.627,-99,2,12,30000,95000,5.5,2,100,0,0,0,0,2,4,0,0,50,0,0,5,1
64,6,CA,4,155.627,23,2,7,11000,23500,8,1,0,0,0,100,0,2,2,50,25,10,10,5,14,9
64,6,CA,4,155.627,11,17,9,2010,120500,10.5,1,0,0,0,100,0,2,2,100,0,0,0,0,8,6
64,6,CA,4,155.627,23,2,6,30015,30246,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,5,-99
64,6,CA,4,155.627,7,6,12,28491,128416,4.5,1,0,0,0,100,0,2,2,75,0,0,0,0,16,6
64,6,CA,4,155.627,7,4,12,70000,135000,6,1,0,0,0,100,0,2,2,100,0,0,0,0,11,6
64,6,CA,4,155.627,7,4,12,22000,92455,5.1,1,0,0,0,100,0,-99,2,70,10,0,0,0,11,6
64,6,CA,4,155.627,-99,10,12,57144,790073,5.3,2,100,0,0,0,0,2,3,25,75,0,0,0,8,1
64,6,CA,4,155.627,7,17,12,0,199021,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,14,2,12,72154,132388,4.9,2,100,0,0,0,0,2,7,-99,-99,-99,-99,-99,11,1
64,6,CA,4,155.627,12,17,8,25000,300000,6,1,0,0,0,100,0,1,2,90,0,0,0,10,8,4
64,6,CA,4,155.627,23,1,7,16000,28000,9,4,0,0,0,0,100,1,3,0,100,0,0,0,9,2
64,6,CA,4,155.627,-99,6,12,120360,641891,-99,4,0,0,0,0,100,2,3,25,25,25,25,0,8,2
64,6,CA,4,155.627,-99,17,12,75000,863107,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,8,6
64,6,CA,4,155.627,7,10,12,9084,193648,5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,6
64,6,CA,4,155.627,-99,13,8,28800,363502,8,3,0,100,0,0,0,2,4,0,0,100,0,0,24,1
64,6,CA,4,155.627,19,17,12,5000,250000,5.2,1,0,0,0,100,0,2,1,50,0,0,0,0,12,7
64,6,CA,4,155.627,-99,2,12,81000,200208,6.8,1,0,0,0,100,0,2,4,0,0,100,0,0,8,3
64,6,CA,4,155.627,23,1,4,10392,18195,-99,4,0,0,0,0,100,1,3,25,25,25,25,0,9,2
64,6,CA,4,155.627,21,1,11,20000,20000,4,1,0,0,0,100,0,1,2,100,0,0,0,0,16,11
64,6,CA,4,155.627,23,4,4,5000,7500,18,1,0,0,0,100,0,1,2,100,0,0,0,0,24,8
64,6,CA,4,155.627,23,3,12,65000,103496,-99,3,0,100,0,0,0,1,2,60,35,5,0,0,9,1
64,6,CA,4,155.627,16,3,3,15000,40000,15,1,0,0,0,100,0,1,2,98,2,0,0,0,14,6
64,6,CA,4,155.627,23,11,13,6000,89998,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,9,-99
64,6,CA,4,155.627,25,4,4,16012,87836,-99,1,0,0,0,100,0,1,2,70,0,30,0,0,9,8
64,6,CA,4,155.627,-99,17,12,12000,600854,6,3,0,100,0,0,0,2,2,75,0,0,0,0,8,6
64,6,CA,4,155.627,-99,11,9,64142,554305,6.9,2,100,0,0,0,0,-99,4,2,8,90,0,0,16,6
64,6,CA,4,155.627,12,5,4,25000,99500,-99,1,0,0,0,100,0,1,3,40,60,0,0,0,9,6
64,6,CA,4,155.627,11,3,12,120000,130000,7.8,2,100,0,0,0,0,2,2,70,10,0,0,0,11,6
64,6,CA,4,155.627,-99,3,12,100000,246000,5.5,2,100,0,0,0,0,2,4,0,10,90,0,0,8,-99
64,6,CA,4,155.627,23,1,13,20150,20150,7.1,4,0,0,0,0,100,1,7,-99,-99,-99,-99,-99,6,2
64,6,CA,4,155.627,23,1,9,6500,8500,8.7,1,0,0,0,100,0,2,2,50,25,25,0,0,16,8
64,6,CA,4,155.627,23,17,7,2000,255367,15,1,0,0,0,100,0,2,2,100,0,0,0,0,1,7
64,6,CA,4,155.627,-99,17,12,8918,772241,5,1,0,0,0,100,0,2,2,100,0,0,0,0,8,8
64,6,CA,4,155.627,27,6,12,18000,113000,15,1,0,0,0,100,0,1,2,98,2,0,0,0,9,14
64,6,CA,4,155.627,28,2,7,19000,32455,14,1,0,0,0,100,0,2,6,0,0,0,0,100,9,9
64,6,CA,4,155.627,23,15,7,17630,215348,7.7,3,0,100,0,0,0,2,2,90,10,0,0,0,4,1
64,6,CA,4,155.627,7,3,9,21237,70343,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,16,-99
64,6,CA,4,155.627,23,8,3,21864,99000,19,1,0,0,0,100,0,1,2,95,5,0,0,0,6,8
64,6,CA,4,155.627,23,2,12,30015,65784,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,9,2
64,6,CA,4,155.627,-99,12,10,52000,500000,12.4,2,65,30,0,5,0,2,2,65,15,10,10,0,8,1
64,6,CA,4,155.627,28,4,3,33000,96000,11,1,0,0,0,100,0,2,3,40,60,0,0,0,24,8
64,6,CA,4,155.627,23,5,3,13000,170246,15,4,0,0,0,0,100,1,2,75,20,5,0,0,9,2
64,6,CA,4,155.627,25,9,5,45000,450000,-99,1,0,0,0,100,0,2,3,0,100,0,0,0,6,3
64,6,CA,4,155.627,19,13,8,22193,224247,6.5,1,0,0,0,100,0,1,2,100,0,0,0,0,4,5
64,6,CA,4,155.627,23,9,12,1450,61109,16,1,0,0,0,100,0,1,2,100,0,0,0,0,9,8
64,6,CA,4,155.627,27,8,3,33000,180039,14,2,100,0,0,0,0,1,2,25,25,0,25,25,6,1
64,6,CA,4,155.627,23,12,6,16000,160000,12,2,100,0,0,0,0,2,2,90,10,0,0,0,15,9
64,6,CA,4,155.627,12,17,8,7500,22117,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,3
64,6,CA,4,155.627,23,1,5,10000,26401,7.3,4,0,0,0,0,100,-99,2,50,50,0,0,0,9,2
64,6,CA,4,155.627,21,12,11,30756,368316,7,1,0,0,0,100,0,1,2,100,0,0,0,0,22,11
64,6,CA,4,155.627,23,4,7,48183,157217,-99,4,0,0,0,0,100,1,3,0,100,0,0,0,15,2
64,6,CA,4,155.627,21,13,10,400,195600,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,22,11
64,6,CA,4,155.627,11,4,12,104537,322570,5.5,1,0,0,0,100,0,2,4,10,25,40,25,0,11,6
64,6,CA,4,155.627,-99,5,11,110000,442981,7,2,100,0,0,0,0,2,5,25,0,0,75,0,8,1
64,6,CA,4,155.627,11,5,12,10000,110000,5.2,1,0,0,0,100,0,2,2,100,0,0,0,0,8,6
64,6,CA,4,155.627,7,13,13,20000,162000,4,3,0,100,0,0,0,2,2,100,0,0,0,0,22,6
64,6,CA,4,155.627,-99,17,11,40000,731886,3,3,0,100,0,0,0,2,2,100,0,0,0,0,8,8
64,6,CA,4,155.627,21,1,11,8000,23000,-99,1,0,0,0,100,0,1,2,95,0,0,0,0,19,11
64,6,CA,4,155.627,23,3,12,28000,78000,18,1,0,0,0,100,0,1,3,0,100,0,0,0,9,7
64,6,CA,4,155.627,-99,3,12,24240,69314,5.7,2,100,0,0,0,0,2,4,0,30,50,20,0,19,1
64,6,CA,4,155.627,23,4,4,7512,52000,-99,4,0,0,0,0,100,1,7,-99,-99,-99,-99,-99,6,2
64,6,CA,4,155.627,7,14,12,14578,207248,4.4,1,0,0,0,100,0,2,2,97,0,0,0,0,11,7
64,6,CA,4,155.627,11,14,8,31320,407160,4.9,1,0,0,0,100,0,2,2,100,0,0,0,0,8,11
64,6,CA,4,155.627,12,4,10,22537,87836,-99,1,0,0,0,100,0,2,2,45,20,0,0,0,16,6
64,6,CA,4,155.627,-99,5,9,45906,256252,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,8,2
64,6,CA,4,155.627,11,13,12,45823,801841,4.8,2,100,0,0,0,0,2,2,50,15,10,0,0,16,9
64,6,CA,4,155.627,25,17,8,13655,304432,5.9,1,0,0,0,100,0,1,2,100,0,0,0,0,8,8
64,6,CA,4,155.627,11,17,12,12804,226398,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,4,4
64,6,CA,4,155.627,11,17,7,0,85000,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,12,10,4,11450,242092,20,3,0,100,0,0,0,1,2,100,0,0,0,0,15,1
64,6,CA,4,155.627,11,17,9,3618,482979,6,1,0,0,0,100,0,2,3,50,50,0,0,0,8,6
64,6,CA,4,155.627,23,4,13,22537,79837,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,2
64,6,CA,4,155.627,11,3,10,22819,60063,5,1,0,0,0,100,0,2,1,30,0,0,0,0,8,3
64,6,CA,4,155.627,-99,9,10,17848,850000,5.5,2,100,0,0,0,0,2,4,0,0,100,0,0,8,1
64,6,CA,4,155.627,12,17,4,0,163060,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,23,14,5,17911,72268,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,9,14
64,6,CA,4,155.627,21,5,11,31000,113019,3,2,100,0,0,0,0,1,2,100,0,0,0,0,19,11
64,6,CA,4,155.627,12,2,5,12576,32500,-99,4,0,0,0,0,100,1,2,25,25,25,25,0,9,2
64,6,CA,4,155.627,12,8,4,1100,110432,10,1,0,0,0,100,0,1,2,100,0,0,0,0,6,7
64,6,CA,4,155.627,7,4,12,21250,85072,7.5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,6
64,6,CA,4,155.627,-99,1,12,55000,55000,7,1,0,0,0,100,0,2,4,0,0,100,0,0,8,8
64,6,CA,4,155.627,23,10,3,8700,102123,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,15,7
64,6,CA,4,155.627,-99,14,10,20000,599052,7,1,0,0,0,100,0,2,3,0,100,0,0,0,8,8
64,6,CA,4,155.627,12,17,7,12000,170000,7,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,6
64,6,CA,4,155.627,-99,2,12,144689,230153,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,23,4,5,27372,125464,-99,4,0,0,0,0,100,1,3,25,25,25,25,0,9,2
64,6,CA,4,155.627,11,17,12,8184,579184,7,2,100,0,0,0,0,2,3,0,100,0,0,0,12,6
64,6,CA,4,155.627,27,9,3,10542,85817,-99,4,0,0,0,0,100,1,7,-99,-99,-99,-99,-99,9,2
64,6,CA,4,155.627,7,1,12,11000,16340,4.5,1,0,0,0,100,0,2,2,98,2,0,0,0,11,6
64,6,CA,4,155.627,-99,17,12,12720,162745,9,1,0,0,0,100,0,1,3,0,90,0,0,0,12,4
64,6,CA,4,155.627,27,2,4,8450,11632,12,1,0,0,0,100,0,1,2,100,0,0,0,0,9,6
64,6,CA,4,155.627,23,13,4,33000,407540,11,1,0,0,0,100,0,2,2,50,25,25,0,0,6,8
64,6,CA,4,155.627,12,13,7,26000,94196,-99,1,0,0,0,100,0,2,2,70,30,0,0,0,14,6
64,6,CA,4,155.627,11,10,10,4362,63000,13,1,0,0,0,100,0,2,4,0,0,100,0,0,14,-99
64,6,CA,4,155.627,21,7,11,27640,124360,8.5,1,0,0,0,100,0,1,2,100,0,0,0,0,16,11
64,6,CA,4,155.627,-99,7,12,52000,290000,7,1,0,0,0,100,0,2,2,70,20,10,0,0,8,7
64,6,CA,4,155.627,23,3,5,16548,62058,-99,4,0,0,0,0,100,1,3,25,25,25,25,0,9,2
64,6,CA,4,155.627,7,3,12,4500,67287,0.6,1,0,0,0,100,0,2,2,90,0,0,0,0,11,6
64,6,CA,4,155.627,7,15,9,11410,243845,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,11,-99
64,6,CA,4,155.627,-99,3,12,65143,218016,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,8,3
64,6,CA,4,155.627,19,17,9,7163,159306,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,8,7
64,6,CA,4,155.627,21,4,9,22537,87836,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,19,11
64,6,CA,4,155.627,-99,16,12,40189,649944,-99,3,0,100,0,0,0,2,7,-99,-99,-99,-99,-99,8,8
64,6,CA,4,155.627,25,3,13,40536,156651,10.6,1,0,0,0,100,0,1,2,100,0,0,0,0,14,13
64,6,CA,4,155.627,11,7,7,25000,163693,-99,1,0,0,0,100,0,2,3,0,100,0,0,0,4,6
64,6,CA,4,155.627,23,10,2,1000,230000,20,1,0,0,0,100,0,1,3,0,100,0,0,0,9,14
64,6,CA,4,155.627,19,8,11,10908,62986,6.1,2,80,0,0,20,0,2,5,0,0,0,100,0,11,1
64,6,CA,4,155.627,19,17,11,12000,200000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,4,8
64,6,CA,4,155.627,12,5,4,10000,40000,10,1,0,0,0,100,0,1,2,98,2,0,0,0,9,7
64,6,CA,4,155.627,-99,14,8,149500,980000,10.1,1,0,0,0,100,0,1,3,50,50,0,0,0,4,8
64,6,CA,4,155.627,12,5,12,50000,206118,6.5,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,16,-99
