stratum,psu,inctot,age,sex,race,hispanic,marstat,ownershg,yrsusa,school,educrec,labforce,classwk,vetstat
1,4,38590,50,1,1,0,1,1,0,1,9,2,22,2
1,4,29610,64,1,1,0,1,1,0,1,3,1,13,1
1,4,7305,57,1,1,0,1,1,0,1,3,1,0,2
1,4,1345,53,1,1,0,1,2,0,1,2,1,29,1
1,4,21325,51,1,1,0,3,2,0,1,7,2,22,2
1,4,10110,60,1,1,0,1,1,0,1,6,2,13,1
1,4,11300,59,1,1,0,3,2,0,1,6,2,22,2
1,4,11055,58,1,2,0,1,1,0,1,6,2,22,1
1,4,10005,59,1,2,0,1,1,0,1,7,2,22,1
1,4,20790,63,1,2,0,2,2,0,1,4,2,25,1
1,4,16805,52,1,1,0,1,1,0,1,8,2,22,2
1,4,3305,62,1,2,0,1,1,0,1,3,1,22,1
1,4,5675,53,1,1,0,1,1,0,1,2,1,22,1
1,4,19585,56,1,1,0,1,1,0,1,3,2,22,2
1,4,3005,50,1,1,0,1,1,0,1,3,2,22,2
1,4,6505,50,1,1,0,1,1,0,1,7,1,0,2
1,4,8310,64,1,2,0,1,1,0,1,5,1,0,2
1,4,15005,52,1,1,0,1,1,0,1,8,2,13,2
1,4,14960,59,1,1,0,1,1,0,1,9,2,13,2
1,4,6725,61,1,1,0,1,1,0,1,2,2,22,2
1,4,0,54,1,1,0,1,1,0,1,6,2,22,2
1,4,12275,62,1,1,0,1,1,0,1,6,2,22,2
1,4,11055,52,1,1,0,1,1,0,1,6,2,22,2
1,4,4005,53,1,1,0,1,2,0,1,3,2,13,2
1,4,0,54,1,1,0,1,1,0,1,3,1,0,1
1,4,12005,60,1,2,0,1,1,0,1,4,2,22,1
1,4,12705,50,1,2,0,1,1,0,1,7,2,22,1
1,4,12005,50,1,2,0,1,1,0,1,8,2,27,2
1,4,14225,53,1,2,0,1,2,0,1,3,2,25,2
1,4,7505,59,1,2,0,1,1,0,1,6,1,0,2
1,4,36850,59,1,1,0,1,1,0,1,7,2,22,2
1,4,17510,60,1,1,0,1,1,0,1,3,2,22,2
1,4,14765,52,1,2,0,1,1,0,1,4,2,22,1
1,4,4470,56,1,2,0,1,2,0,1,2,2,22,2
1,4,9985,63,1,2,0,1,2,0,1,3,2,27,1
1,4,53155,54,1,1,0,1,1,0,1,9,2,27,2
1,4,2460,57,1,1,0,3,2,0,1,2,1,0,2
1,4,12005,64,1,2,0,1,1,0,1,3,2,22,1
1,4,6105,58,1,2,0,4,1,0,1,7,1,22,2
1,4,13480,56,1,1,0,1,1,0,1,7,2,22,2
1,4,9245,56,1,2,0,4,1,0,1,1,2,22,1
1,4,25005,51,1,1,0,1,1,0,1,9,2,22,1
1,4,1875,59,1,2,0,1,1,0,1,3,1,0,1
1,4,2140,50,1,1,0,4,2,0,1,3,2,22,1
1,4,4655,59,1,2,0,3,2,0,1,3,2,22,1
1,4,8005,60,1,2,0,1,2,0,1,3,2,22,1
1,4,10005,64,1,2,0,1,2,0,1,7,2,28,1
1,4,0,59,1,2,0,5,1,0,1,2,1,22,2
1,4,16025,61,1,1,0,1,1,0,1,3,2,22,1
1,4,12005,50,1,1,0,1,1,0,1,4,2,22,1
1,4,75000,59,1,1,0,1,1,0,1,9,2,14,2
1,4,13505,51,1,1,0,3,1,0,1,4,2,22,2
1,4,12190,63,1,1,0,1,1,0,1,3,1,22,2
1,4,11965,64,1,1,0,1,1,0,1,9,2,27,2
1,4,10040,57,1,1,0,1,1,0,1,5,2,22,2
1,4,14005,55,1,2,0,3,2,0,1,1,2,22,1
1,4,14005,53,1,2,0,1,1,0,1,3,2,22,1
1,4,18310,51,1,1,0,1,1,0,1,7,2,22,1
1,4,0,61,1,1,0,1,1,0,1,3,1,13,1
1,4,5495,78,1,1,0,1,1,0,1,7,1,22,1
1,4,8925,68,1,1,0,1,1,0,1,6,1,22,1
1,4,3905,76,1,2,0,1,1,0,1,3,1,22,1
1,4,4585,72,1,1,0,1,1,0,1,3,1,0,1
1,4,6270,65,1,1,0,1,1,0,1,6,1,25,1
1,4,2730,67,1,2,0,1,2,0,1,2,1,0,1
1,4,2050,81,1,1,0,1,2,0,1,2,1,0,2
1,4,3210,76,1,1,0,1,1,0,1,4,1,0,1
1,4,2005,66,1,2,0,3,2,0,1,2,1,22,1
1,4,6830,73,1,2,0,1,1,0,1,4,2,22,2
1,4,6235,65,1,1,0,3,1,0,1,5,2,13,1
1,4,4055,66,1,1,0,1,1,0,1,7,1,25,1
1,4,5070,78,1,1,0,4,2,0,1,3,1,0,1
1,4,11900,67,1,1,0,1,2,0,1,9,1,0,2
1,4,8895,67,1,1,0,4,1,0,1,3,1,0,1
1,4,6325,68,1,2,0,1,1,0,1,6,1,22,1
1,4,4610,80,1,1,0,1,1,0,1,3,1,0,1
1,4,8335,70,1,1,0,1,1,0,1,3,2,22,1
1,4,3395,72,1,1,0,1,2,0,1,2,1,22,1
1,4,5300,67,1,1,0,1,1,0,1,3,1,22,1
1,4,7145,77,1,1,0,1,1,0,1,4,2,13,1
1,4,4010,65,1,1,0,1,1,0,1,2,2,22,1
1,4,7110,68,1,1,0,4,1,0,1,5,1,0,2
1,4,6990,73,1,1,0,1,1,0,1,3,1,0,1
1,4,5010,73,1,1,0,3,1,0,1,3,2,25,1
1,4,7260,66,1,2,0,1,1,0,1,7,2,22,1
1,4,6345,67,1,2,0,1,1,0,1,3,1,22,1
1,4,2590,69,1,1,0,1,1,0,1,7,1,0,1
1,4,4610,68,1,1,0,1,2,0,1,6,1,13,1
1,4,5300,66,1,1,0,4,2,0,1,5,1,0,1
1,4,6575,68,1,1,0,1,2,0,1,7,1,22,2
1,4,2865,71,1,1,0,1,1,0,1,2,1,28,1
1,4,3910,70,1,2,0,1,1,0,1,3,2,22,1
1,4,18005,76,1,2,0,1,1,0,1,6,2,27,1
1,4,3625,83,1,1,0,1,2,0,1,2,1,0,1
1,4,1985,77,1,1,0,1,1,0,1,2,1,0,1
1,4,5210,72,1,1,0,1,1,0,1,4,2,13,1
1,4,12265,70,1,1,0,1,1,0,1,3,2,22,1
1,4,8265,71,1,1,0,1,1,0,1,5,1,0,1
1,4,4010,68,1,2,0,1,1,0,1,3,1,0,1
1,4,69215,75,1,1,0,4,1,0,1,9,2,14,2
1,4,2515,73,1,1,0,1,1,0,1,9,1,22,1
1,4,5260,81,1,2,0,1,1,0,1,9,1,0,2
1,4,11005,70,1,1,0,5,2,0,1,7,2,28,2
1,4,1705,90,1,1,0,4,0,0,1,2,1,0,1
1,4,9885,69,1,2,0,1,1,0,1,3,2,22,2
1,4,8010,77,1,2,0,1,1,0,1,3,1,0,1
1,4,5890,71,1,1,0,3,2,0,1,7,1,0,1
1,4,11090,67,1,1,0,1,1,0,1,7,2,13,2
1,4,1015,70,1,2,0,1,1,0,1,3,2,22,1
1,4,8205,77,1,1,0,3,1,0,1,3,1,0,2
1,4,9230,68,1,1,0,1,1,0,1,7,1,22,2
1,4,4205,68,1,1,0,4,1,0,1,1,1,0,1
1,4,6005,65,1,2,0,1,1,0,1,3,2,22,1
1,4,18245,72,1,1,0,4,2,0,1,8,1,0,2
1,4,23115,73,1,1,0,1,1,0,1,7,1,25,2
1,4,16470,66,1,1,0,1,1,0,1,3,1,22,2
1,4,3840,74,1,1,0,1,1,0,1,3,1,0,1
1,4,8025,71,1,1,0,1,1,0,1,3,1,0,1
1,4,6290,76,1,1,0,2,2,0,1,4,1,0,1
1,4,1565,23,2,2,0,5,1,0,1,9,2,22,1
1,4,0,18,2,1,0,5,1,0,2,6,1,0,1
1,4,0,18,2,2,0,5,0,0,2,7,1,0,1
1,4,6005,24,2,1,0,1,1,0,1,8,2,22,1
1,4,0,16,2,2,0,5,1,0,2,5,1,0,1
1,4,1455,20,2,2,0,5,2,0,1,4,1,0,1
1,4,3910,23,2,2,0,5,2,0,1,8,1,22,1
1,4,0,16,2,2,0,5,1,0,2,5,1,0,1
1,4,0,21,2,2,0,2,1,0,1,8,1,0,1
1,4,0,15,2,2,0,5,1,0,2,4,0,0,0
1,4,2505,20,2,2,0,2,1,0,2,7,2,22,1
1,4,2005,23,2,2,0,1,2,0,1,7,2,25,1
1,4,2645,20,2,1,0,5,1,0,2,8,1,22,1
1,4,0,15,2,1,0,5,1,0,2,4,0,0,0
1,4,7245,20,2,1,0,5,1,0,1,7,2,28,1
1,4,0,21,2,2,0,5,1,0,1,7,2,22,1
1,4,1605,24,2,1,0,3,2,0,1,7,2,22,1
1,4,2005,19,2,1,0,5,0,0,2,8,1,22,1
1,4,4210,22,2,1,0,5,2,0,2,8,2,22,1
1,4,1505,19,2,1,0,5,2,0,1,6,1,22,1
1,4,1505,18,2,2,0,5,2,0,1,7,2,28,1
1,4,6005,20,2,1,0,5,1,0,2,7,2,22,1
1,4,1005,18,2,1,0,5,1,0,2,8,2,22,1
1,4,1310,17,2,1,0,5,1,0,2,6,2,22,1
1,4,0,22,2,2,0,5,2,0,1,9,2,22,1
1,4,6005,21,2,1,0,1,1,0,1,8,2,22,1
1,4,2505,22,2,1,0,5,2,0,2,7,2,22,1
1,4,1505,17,2,1,0,5,1,0,2,6,2,22,1
1,4,1455,21,2,2,0,2,2,0,1,7,2,0,1
1,4,1605,24,2,2,0,5,2,0,1,5,2,22,1
1,4,6995,22,2,2,0,5,2,0,1,7,2,27,1
1,4,1005,23,2,1,0,1,1,0,1,7,2,22,1
1,4,1390,19,2,1,0,5,0,0,2,8,1,27,1
1,4,1010,16,2,1,0,5,1,0,2,5,2,22,1
1,4,400,15,2,1,0,5,1,0,2,4,0,0,0
1,4,2105,22,2,1,0,3,1,0,1,5,2,22,1
1,4,0,19,2,1,0,5,1,0,1,7,1,0,1
1,4,0,24,2,1,0,1,1,0,1,6,1,0,1
1,4,0,19,2,1,0,1,2,0,1,4,1,0,1
1,4,10005,21,2,1,0,5,2,0,1,8,2,22,1
1,4,15830,15,2,2,0,5,1,0,1,3,0,0,0
1,4,375,21,2,2,0,5,2,0,1,4,1,0,1
1,4,1160,20,2,1,0,3,0,0,1,7,2,25,0
1,4,1305,18,2,1,0,5,0,0,2,7,1,22,1
1,4,0,24,2,1,0,5,0,0,2,8,1,22,1
1,4,2005,18,2,1,0,5,1,0,1,7,2,22,1
1,4,4590,21,2,1,0,5,1,0,1,8,2,22,1
1,4,1595,21,2,1,0,5,0,0,2,8,2,27,1
1,4,1055,20,2,1,0,5,2,0,2,8,2,27,1
1,4,1605,17,2,1,0,5,1,0,2,5,2,22,1
1,4,3005,19,2,1,0,1,2,0,1,8,2,22,1
1,4,365,16,2,3,0,5,1,0,2,4,1,13,1
1,4,0,16,2,1,0,5,1,0,2,4,1,0,1
1,4,0,15,2,1,0,5,1,0,2,4,0,0,0
1,4,0,15,2,1,0,5,1,0,2,3,0,0,0
1,4,815,17,2,1,0,5,1,0,2,6,1,0,1
1,4,8040,22,2,5,1,5,1,0,1,7,2,22,1
1,4,8005,22,2,1,0,1,2,0,1,7,2,22,1
1,4,0,17,2,2,0,5,1,0,2,5,1,0,1
1,4,95,19,2,2,0,5,2,0,1,7,1,22,1
1,4,1105,19,2,2,0,5,2,0,1,7,2,25,1
1,4,955,18,2,2,0,5,2,0,2,5,1,0,1
1,4,0,17,2,2,0,5,1,0,2,5,1,0,1
1,4,1655,18,2,2,0,5,2,0,2,4,1,0,1
1,4,0,16,2,1,0,5,1,0,2,6,1,0,1
1,4,2005,20,2,1,0,1,2,0,1,7,2,22,1
1,4,205,19,2,1,0,5,1,0,2,8,1,22,1
1,4,4660,24,2,1,0,3,2,0,1,7,1,22,1
1,4,5005,18,2,1,0,5,2,0,1,7,2,22,1
1,4,0,15,2,1,0,5,1,0,2,4,0,0,0
1,4,1210,17,2,1,0,5,1,0,2,5,2,22,1
1,4,1155,18,2,1,0,5,0,0,2,7,1,0,1
1,4,5725,24,2,1,0,1,1,0,2,8,2,22,1
1,4,1005,22,2,1,0,1,2,0,1,9,2,27,1
1,4,1105,23,2,1,0,1,2,0,1,7,1,22,1
1,4,1655,24,2,1,0,5,1,0,1,3,1,0,1
1,4,4005,20,2,1,0,1,2,0,1,6,2,22,1
1,4,6675,24,2,1,0,1,2,0,1,7,2,22,1
1,4,945,23,2,2,0,5,2,0,1,8,2,22,1
1,4,0,15,2,1,0,5,1,0,2,3,0,0,0
1,4,1005,20,2,1,0,5,2,0,1,4,2,22,1
1,4,2005,20,2,2,0,5,1,0,1,8,2,28,1
1,4,4005,22,2,1,0,3,1,0,1,7,2,22,1
1,4,85,16,2,1,0,5,1,0,1,3,1,0,1
1,4,3110,21,2,1,0,5,1,0,2,8,1,22,1
1,4,1005,19,2,1,0,5,1,0,2,7,2,22,1
1,4,2805,19,2,1,0,5,1,0,2,7,2,22,1
1,4,5810,24,2,1,0,1,1,0,1,7,2,22,1
1,4,9695,26,2,1,0,1,2,0,1,7,2,22,1
1,4,105,27,2,1,0,1,2,0,1,5,1,22,1
1,4,10005,29,2,2,0,1,1,0,1,8,2,28,1
1,4,8505,29,2,2,0,1,1,0,1,6,2,22,1
1,4,1005,33,2,1,0,1,1,0,1,8,1,0,1
1,4,0,29,2,1,0,1,1,0,2,8,1,22,1
1,4,17035,27,2,1,0,1,2,0,1,9,2,22,1
1,4,4000,31,2,1,0,1,1,0,1,7,2,22,1
1,4,15005,34,2,1,0,1,1,0,1,7,2,22,1
1,4,4425,27,2,1,0,1,1,0,1,7,2,22,1
1,4,3005,34,2,2,0,1,2,0,1,6,2,22,1
1,4,0,33,2,1,0,1,2,0,1,6,1,0,1
1,4,1455,25,2,2,0,2,2,0,1,7,1,0,1
1,4,6505,26,2,1,0,1,1,0,1,7,2,22,1
1,4,0,27,2,1,0,1,1,0,1,8,1,22,1
1,4,7980,33,2,1,0,2,1,0,1,8,2,22,1
1,4,0,32,2,1,0,1,1,0,1,8,1,22,1
1,4,0,25,2,1,0,1,1,0,1,7,1,0,1
1,4,0,30,2,2,0,1,2,0,1,6,1,0,1
1,4,7005,33,2,2,0,1,2,0,1,7,2,22,1
1,4,3715,33,2,1,0,1,1,0,1,7,2,22,1
1,4,0,30,2,1,0,1,2,0,1,8,1,22,1
1,4,9885,32,2,2,0,3,2,0,1,7,2,22,1
1,4,9990,28,2,2,0,3,1,0,1,7,2,22,1
1,4,0,30,2,1,0,3,1,0,1,7,2,0,1
1,4,5005,33,2,2,0,2,2,0,1,7,2,28,1
1,4,12005,33,2,2,0,1,1,0,1,8,2,28,1
1,4,4515,25,2,2,0,5,1,0,1,8,2,27,1
1,4,4205,27,2,2,0,2,2,0,1,4,1,22,1
1,4,1925,25,2,2,0,5,2,0,1,5,2,22,1
1,4,12005,32,2,1,0,3,1,0,1,9,2,28,1
1,4,0,34,2,1,0,1,1,0,1,4,1,22,1
1,4,6010,27,2,2,0,1,1,0,1,7,2,22,1
1,4,6085,27,2,1,0,1,1,0,1,7,2,22,1
1,4,0,26,2,1,0,1,1,0,1,6,1,0,1
1,4,7805,34,2,2,0,2,2,0,1,4,2,25,1
1,4,0,29,2,1,0,1,1,0,1,5,1,0,1
1,4,1475,31,2,1,0,1,2,0,2,8,1,25,1
1,4,3005,27,2,1,0,1,1,0,1,5,1,22,1
1,4,0,29,2,1,0,1,1,0,1,8,1,0,1
1,4,11005,34,2,1,0,3,1,0,1,7,2,22,1
1,4,3505,33,2,1,0,1,1,0,1,9,1,28,1
1,4,8005,34,2,1,0,1,1,0,1,7,2,22,1
1,4,4510,34,2,1,0,1,2,0,1,7,2,13,1
1,4,0,31,2,1,0,1,1,0,1,9,1,22,1
1,4,6910,28,2,1,0,1,2,0,1,7,2,28,1
1,4,4330,26,2,2,0,2,2,0,1,5,1,22,1
1,4,6210,33,2,1,0,1,2,0,1,5,2,22,1
1,4,3540,29,2,1,0,5,1,0,1,8,1,22,1
1,4,2495,25,2,2,0,5,2,0,1,7,1,0,1
1,4,2005,30,2,1,0,1,1,0,1,8,2,22,1
1,4,0,30,2,1,0,1,1,0,1,7,1,0,1
1,4,2945,25,2,2,0,5,2,0,1,3,2,22,1
1,4,16465,32,2,1,0,1,1,0,1,9,2,22,1
1,4,6495,30,2,2,0,1,1,0,1,7,2,22,1
1,4,0,34,2,1,0,1,1,0,1,7,1,22,1
1,4,3005,30,2,1,0,1,2,0,1,7,2,22,1
1,4,0,29,2,2,0,1,1,0,1,7,1,0,1
1,4,8110,29,2,1,0,1,1,0,1,7,2,22,1
1,4,17005,31,2,1,0,1,1,0,1,7,2,22,1
1,4,11005,27,2,1,0,1,1,0,1,9,2,28,1
1,4,0,25,2,2,0,5,1,0,1,4,1,0,1
1,4,3505,28,2,2,0,1,1,0,1,7,2,22,1
1,4,11005,28,2,2,0,1,2,0,1,7,2,22,1
1,4,3005,28,2,1,0,1,1,0,1,7,1,22,1
1,4,7905,27,2,2,0,5,1,0,1,7,2,22,1
1,4,9005,31,2,2,0,3,1,0,1,8,2,22,1
1,4,0,27,2,1,0,1,1,0,1,7,1,0,1
1,4,0,33,2,1,0,1,1,0,1,3,1,0,1
1,4,5505,25,2,1,0,1,1,0,1,7,2,22,1
1,4,9005,31,2,1,0,1,1,0,1,9,2,28,1
1,4,8845,31,2,1,0,1,1,0,1,4,2,22,1
1,4,12505,32,2,2,0,3,1,0,1,6,2,22,1
1,4,9905,26,2,1,0,1,2,0,1,8,2,25,0
1,4,3585,27,2,1,0,1,2,0,1,4,2,22,1
1,4,18005,30,2,1,0,1,1,0,1,8,1,22,1
1,4,3740,27,2,2,0,5,2,0,1,3,1,22,1
1,4,16505,30,2,2,0,3,2,0,1,8,2,22,1
1,4,0,27,2,2,0,1,2,0,1,9,1,0,1
1,4,3215,34,2,2,0,5,2,0,1,7,1,25,1
1,4,7840,31,2,2,0,4,1,0,1,7,2,22,1
1,4,3505,32,2,2,0,1,1,0,1,9,2,27,1
1,4,0,32,2,2,0,1,1,0,1,7,2,22,1
1,4,6005,25,2,2,0,5,2,0,1,7,2,22,1
1,4,0,30,2,1,0,1,1,0,1,4,1,0,1
1,4,0,30,2,1,0,1,2,0,1,7,1,0,1
1,4,4205,25,2,2,0,5,1,0,1,8,2,22,1
1,4,1205,29,2,2,0,1,1,0,2,6,2,27,2
1,4,1405,30,2,1,0,3,1,0,1,7,1,0,1
1,4,7515,27,2,1,0,1,1,0,1,7,2,22,1
1,4,1005,30,2,2,0,1,1,0,1,7,2,22,1
1,4,10005,29,2,1,0,1,1,0,1,7,2,22,1
1,4,7055,29,2,1,0,2,2,0,1,7,2,22,1
1,4,365,26,2,1,0,1,2,0,1,7,1,22,1
1,4,0,27,2,1,1,1,1,0,1,3,1,28,1
1,4,4005,29,2,1,0,3,1,0,1,3,1,22,1
1,4,17110,25,2,1,0,5,2,0,1,9,2,22,1
1,4,0,32,2,1,0,1,1,0,1,3,1,0,1
1,4,0,28,2,1,0,1,1,0,1,3,1,0,1
1,4,7360,32,2,2,0,5,2,0,1,7,1,27,1
1,4,0,25,2,1,0,1,1,0,1,7,1,0,1
1,4,3005,49,2,1,0,1,1,0,1,7,1,13,1
1,4,5405,45,2,1,0,1,1,0,1,3,2,27,1
1,4,0,43,2,1,0,1,1,0,1,7,1,0,1
1,4,0,48,2,2,0,1,1,0,1,7,2,0,1
1,4,13685,41,2,1,0,1,1,0,1,9,2,27,1
1,4,1310,41,2,2,0,4,2,0,1,5,1,0,1
1,4,6765,44,2,1,0,1,1,0,1,7,2,22,1
1,4,0,36,2,1,0,1,1,0,1,6,1,22,1
1,4,1210,43,2,2,0,1,2,0,1,3,1,0,1
1,4,3505,47,2,1,0,1,1,0,1,6,2,22,1
1,4,2255,35,2,1,0,1,1,0,1,7,2,22,1
1,4,4005,36,2,2,0,1,1,0,1,5,2,22,1
1,4,4275,47,2,1,0,5,2,0,1,7,1,22,1
1,4,0,35,2,1,0,1,1,0,1,7,1,0,1
1,4,13005,49,2,3,0,1,1,0,2,9,2,28,1
1,4,15060,39,2,1,0,4,2,0,1,7,2,22,1
1,4,12005,42,2,2,0,1,1,0,1,8,2,22,1
1,4,2955,36,2,2,0,3,1,0,1,8,1,0,1
1,4,8010,49,2,1,0,1,1,0,1,7,2,14,1
1,4,905,35,2,1,0,1,2,0,1,8,2,27,1
1,4,10005,48,2,1,0,3,2,0,1,8,2,25,2
1,4,3905,46,2,2,0,2,2,0,1,7,1,0,1
1,4,3210,38,2,2,0,1,2,0,1,5,2,22,1
1,4,7710,39,2,1,0,3,1,0,1,7,2,27,1
1,4,7005,40,2,1,0,1,1,0,1,7,2,28,1
1,4,0,39,2,2,0,2,1,0,1,8,1,22,1
1,4,7860,40,2,1,0,1,1,0,1,9,1,25,1
1,4,7005,43,2,1,0,3,1,0,1,7,2,28,1
1,4,0,49,2,1,0,1,1,0,1,9,1,0,1
1,4,0,49,2,2,0,5,2,0,1,7,1,0,1
1,4,0,48,2,2,0,1,1,0,1,2,1,0,1
1,4,0,47,2,1,0,1,1,0,1,6,1,0,1
1,4,0,42,2,1,0,1,2,0,1,7,1,0,1
1,4,0,35,2,2,0,2,0,0,1,4,1,13,1
1,4,3765,45,2,2,0,1,1,0,1,8,2,22,1
1,4,1095,48,2,1,0,1,1,0,1,7,2,22,1
1,4,16505,42,2,1,0,1,1,0,1,7,2,22,1
1,4,5285,42,2,1,0,1,1,0,1,7,2,22,1
1,4,7310,36,2,1,0,1,2,0,1,5,1,22,1
1,4,13005,41,2,2,0,4,1,0,1,7,2,22,1
1,4,5300,45,2,2,0,4,1,0,1,3,2,22,1
1,4,3205,37,2,2,0,1,2,0,1,3,2,22,1
1,4,4855,43,2,2,0,5,2,0,1,4,2,22,1
1,4,0,38,2,2,0,1,1,0,1,5,1,0,2
1,4,14005,47,2,1,0,3,1,0,1,8,2,22,1
1,4,4190,45,2,1,0,3,2,0,1,7,2,22,1
1,4,2605,47,2,1,0,1,2,0,1,6,2,22,1
1,4,6765,35,2,2,0,1,2,0,1,3,2,22,1
1,4,0,48,2,2,0,1,1,0,1,5,1,0,1
1,4,-7505,39,2,1,0,1,1,0,1,7,2,13,1
1,4,1065,47,2,1,0,1,1,0,1,3,1,22,1
1,4,0,47,2,2,0,1,1,0,1,7,1,0,1
1,4,5770,41,2,2,0,4,2,0,1,6,1,0,1
1,4,0,36,2,2,0,1,2,0,1,8,1,0,1
1,4,0,45,2,2,0,1,1,0,1,7,1,0,1
1,4,3725,49,2,1,0,1,1,0,1,7,2,22,1
1,4,4255,49,2,1,0,1,2,0,1,3,1,13,1
1,4,10925,42,2,1,0,1,1,0,1,7,2,22,1
1,4,4210,42,2,1,0,1,1,0,1,7,2,22,1
1,4,6505,48,2,1,0,1,1,0,1,7,2,22,1
1,4,0,44,2,2,0,1,1,0,1,7,1,0,1
1,4,10210,47,2,1,0,1,1,0,1,7,2,14,1
1,4,7005,44,2,1,0,1,2,0,1,7,1,22,1
1,4,2455,46,2,2,0,3,2,0,1,5,1,0,1
1,4,11010,42,2,1,0,1,1,0,1,2,1,29,1
1,4,11060,39,2,2,0,4,2,0,1,9,2,28,2
1,4,8505,47,2,1,0,1,1,0,1,7,2,27,1
1,4,2705,49,2,1,0,4,1,0,1,5,2,22,1
1,4,14580,47,2,1,0,4,1,0,1,3,1,0,1
1,4,12330,42,2,2,0,1,1,0,1,7,2,22,1
1,4,10080,43,2,2,0,3,1,0,1,7,2,22,1
1,4,16635,35,2,2,0,1,1,0,1,9,2,22,1
1,4,14690,49,2,1,0,1,1,0,1,8,2,28,1
1,4,11130,39,2,1,0,5,1,0,1,8,2,22,1
1,4,1915,44,2,1,0,1,1,0,1,7,2,22,1
1,4,4130,37,2,2,0,1,1,0,1,7,2,27,1
1,4,3485,36,2,2,0,2,1,0,1,7,2,22,1
1,4,7805,41,2,2,0,1,1,0,1,7,2,22,1
1,4,2405,38,2,2,0,2,2,0,1,7,1,22,1
1,4,9995,49,2,1,0,3,1,0,1,8,2,22,1
1,4,0,39,2,1,0,1,1,0,1,3,1,22,1
1,4,6005,35,2,1,0,1,1,0,1,9,2,28,1
1,4,6080,48,2,1,0,1,1,0,1,4,1,0,1
1,4,10005,41,2,1,0,1,2,0,1,7,2,22,1
1,4,12005,42,2,1,0,1,1,0,1,7,2,22,1
1,4,10005,42,2,1,0,1,1,0,1,7,2,22,1
1,4,1805,37,2,1,0,1,1,0,1,5,2,22,1
1,4,18005,48,2,2,0,1,1,0,1,9,2,28,1
1,4,11735,42,2,1,0,1,1,0,1,7,2,22,1
1,4,5510,37,2,1,0,1,1,0,1,7,2,27,1
1,4,0,37,2,1,0,1,2,0,1,7,1,22,1
1,4,5005,35,2,2,0,3,1,0,1,7,2,27,1
1,4,13005,44,2,1,0,1,1,0,1,7,2,25,1
1,4,13005,49,2,1,0,1,1,0,1,9,2,28,1
1,4,3475,40,2,1,0,5,2,0,1,7,2,22,1
1,4,3005,38,2,1,0,1,1,0,1,7,2,28,1
1,4,3325,37,2,1,0,1,1,0,1,5,2,13,1
1,4,9005,35,2,1,0,1,1,0,1,7,2,22,1
1,4,9005,42,2,1,0,1,1,0,1,7,2,22,1
1,4,5005,36,2,2,0,4,1,0,1,4,2,22,1
1,4,17005,37,2,2,0,1,2,0,1,8,2,22,1
1,4,1695,39,2,2,0,2,2,0,1,5,2,22,1
1,4,5005,41,2,1,0,1,1,0,1,7,2,22,1
1,4,0,37,2,2,0,2,2,0,1,8,2,22,1
1,4,0,42,2,2,0,2,2,0,1,5,1,0,1
1,4,12505,39,2,2,0,1,2,0,1,8,2,22,1
1,4,7005,46,2,2,0,1,1,0,1,3,2,22,1
1,4,2505,43,2,1,0,1,1,0,1,9,2,14,1
1,4,12380,35,2,2,0,5,2,0,1,7,2,22,1
1,4,5645,42,2,2,0,2,1,0,1,5,1,0,1
1,4,6895,40,2,2,0,1,1,0,1,3,2,22,1
1,4,2605,46,2,2,0,4,2,0,1,6,1,0,1
1,4,0,43,2,1,0,1,1,0,1,3,1,0,1
1,4,0,47,2,1,0,1,1,0,1,5,1,0,1
1,4,9415,46,2,1,0,2,1,0,1,5,2,22,1
1,4,5350,40,2,1,0,1,1,0,1,7,2,22,1
1,4,0,40,2,1,0,1,2,0,1,3,1,0,1
1,4,3855,42,2,2,0,2,2,0,1,4,1,0,1
1,4,255,41,2,2,0,1,1,0,1,6,2,22,1
1,4,2965,47,2,2,0,2,1,0,1,6,1,0,1
1,4,0,39,2,1,0,1,1,0,1,7,2,0,1
1,4,12380,46,2,1,0,5,1,0,2,8,2,22,1
1,4,8670,46,2,1,0,1,1,0,1,5,2,22,1
1,4,1855,45,2,2,0,2,1,0,1,7,1,22,1
1,4,9845,40,2,1,0,1,1,0,1,3,2,22,1
1,4,3055,43,2,2,0,3,2,0,1,5,1,0,1
1,4,0,46,2,1,0,1,1,0,1,3,1,0,1
1,4,0,38,2,1,0,1,1,0,1,5,1,0,1
1,4,0,37,2,1,0,1,1,0,1,7,1,0,1
1,4,2705,48,2,1,0,1,1,0,1,8,2,22,1
1,4,0,47,2,2,0,1,1,0,2,3,1,0,1
1,4,0,45,2,1,0,1,1,0,1,3,1,0,1
1,4,3005,36,2,1,0,1,2,0,1,7,1,22,1
1,4,3510,35,2,1,0,3,1,0,1,8,1,0,1
1,4,155,37,2,1,0,1,1,0,1,7,1,22,1
1,4,6880,41,2,1,0,4,1,0,1,7,1,22,1
1,4,4080,38,2,1,0,1,1,0,1,6,2,22,1
1,4,0,46,2,1,0,1,1,0,1,3,1,0,1
1,4,1005,43,2,1,0,1,1,0,1,9,1,0,1
1,4,0,37,2,1,0,1,1,0,1,7,1,28,1
1,4,9005,45,2,1,0,1,1,0,1,7,2,22,1
1,4,3305,48,2,1,0,1,1,0,1,3,2,22,1
1,4,0,40,2,1,0,1,1,0,1,8,1,0,1
1,4,4925,42,2,1,0,1,1,0,1,8,2,28,1
