stratum,psu,facility,facsize,finalwt,randgrp,age,race,ethnicty,educ,gender,livewith,famtime,crimtype,everviol,numarr,probtn,corrinst,evertime,prviol,prprop,prdrug,prpub,prjuv,agefirst,usewepn,alcuse,everdrug
2,15,15,84,16,6,18,1,2,9,1,3,1,2,0,15,2,3,1,0,1,0,0,1,13,2,1,1
2,15,15,84,16,6,18,1,2,9,1,1,2,2,1,4,1,10,1,1,1,0,0,1,14,2,1,1
2,15,15,84,16,6,17,1,1,11,1,3,1,2,0,3,1,2,1,0,1,0,0,1,15,2,1,1
2,15,15,84,16,6,16,1,2,9,1,4,1,2,1,25,3,10,1,1,1,1,0,0,12,2,1,1
2,15,15,84,16,6,16,1,2,9,1,1,2,1,1,5,3,8,1,1,1,0,0,1,9,1,1,1
2,15,15,84,16,6,15,1,1,7,1,3,1,1,1,15,4,99,1,1,1,1,0,1,13,1,1,1
2,15,15,84,16,6,16,4,2,8,1,3,1,2,1,12,1,4,1,1,1,0,0,0,13,2,1,1
2,15,15,84,16,6,16,1,2,9,1,3,2,1,1,6,0,0,2,1,1,0,0,0,14,2,1,1
2,15,15,84,16,6,16,1,2,6,1,1,1,1,1,15,6,1,1,1,1,0,0,1,14,1,1,1
2,15,15,84,16,6,16,1,2,10,1,1,2,2,0,10,1,2,1,0,1,0,0,1,13,2,1,1
2,15,15,84,16,6,16,1,2,9,1,2,2,2,0,3,2,7,1,0,0,0,0,1,14,2,1,1
2,15,15,84,16,6,18,1,2,10,1,3,1,2,1,20,13,9,1,1,1,1,1,0,12,2,1,1
2,15,15,84,16,6,15,1,2,8,1,3,1,2,1,19,4,7,1,1,1,0,0,1,8,2,1,1
2,15,15,84,16,6,14,1,2,9,2,1,1,2,0,50,1,1,1,0,1,0,0,0,12,2,1,1
2,15,15,84,16,6,16,1,2,10,2,3,1,2,0,9,1,2,1,0,1,0,0,0,14,2,1,1
2,15,15,84,16,6,14,1,2,8,1,1,1,2,0,27,2,2,1,0,1,0,0,0,8,2,1,1
2,15,15,84,16,6,17,1,2,11,1,2,2,1,1,6,2,13,1,1,1,0,0,1,15,2,1,1
3,43,43,132,12,2,14,1,2,8,2,1,2,2,0,2,0,2,1,0,0,0,0,0,13,2,1,1
3,43,43,132,12,2,17,4,2,9,1,1,1,1,1,35,1,4,1,1,1,0,0,1,6,1,1,1
3,43,43,132,12,2,17,1,2,10,2,3,1,4,0,4,0,0,2,0,0,0,0,0,14,2,1,1
3,43,43,132,12,2,16,1,2,10,1,1,1,1,1,2,1,1,1,0,0,1,0,0,14,1,1,1
3,43,43,132,12,2,16,1,1,9,1,2,1,2,1,16,18,3,1,1,1,1,1,1,99,2,1,1
3,43,43,132,12,2,15,1,1,9,2,3,2,2,0,4,1,0,2,0,1,1,0,1,12,2,1,1
3,43,43,132,12,2,16,1,2,8,1,3,1,1,1,3,1,0,2,1,0,0,0,1,14,2,3,1
3,43,43,132,12,2,15,1,2,9,1,1,1,2,0,2,1,1,1,0,1,0,0,0,13,2,1,1
3,43,43,132,12,2,14,1,2,7,1,3,1,2,0,15,0,2,1,0,1,1,1,0,12,2,1,1
3,43,43,132,12,2,17,1,2,9,2,1,1,2,0,4,2,6,1,0,1,0,0,1,15,2,1,1
3,43,43,132,12,2,17,1,2,13,2,4,1,2,0,12,1,1,1,0,0,0,0,1,14,2,1,1
3,43,43,132,12,2,16,1,2,9,1,1,1,1,1,5,1,0,2,1,1,0,0,0,15,2,1,1
3,43,43,132,12,2,16,1,2,9,1,3,2,4,0,1,0,0,2,0,0,0,0,0,15,2,3,0
3,43,43,132,12,2,17,1,2,11,1,3,1,2,0,4,0,4,1,0,0,0,0,0,15,2,1,1
3,43,43,132,12,2,16,1,2,8,1,3,1,1,1,3,1,0,2,0,0,0,0,1,14,2,1,0
3,43,43,132,12,2,17,1,2,12,1,3,1,2,0,1,1,2,1,0,0,0,0,0,17,2,1,1
3,43,43,132,12,2,17,2,1,11,2,1,2,2,0,7,1,1,1,0,1,0,0,1,12,2,1,1
3,43,43,132,12,2,14,1,2,8,2,7,9,1,1,15,1,1,1,0,1,0,0,0,10,2,3,1
3,43,43,132,12,2,18,1,2,11,2,3,2,2,0,1,1,1,1,0,0,0,0,0,17,2,3,0
3,43,43,132,12,2,17,1,2,9,2,4,1,1,1,15,1,6,1,1,1,0,0,1,14,1,1,1
3,43,43,132,12,2,17,1,2,9,1,1,2,1,1,15,1,3,1,1,1,1,0,1,13,1,1,1
3,43,43,132,12,2,16,1,2,6,2,1,2,1,1,6,1,6,1,1,1,1,0,1,12,1,1,1
3,43,43,132,12,2,17,1,2,11,1,1,2,1,1,3,2,0,2,1,0,0,0,1,14,2,1,1
3,43,43,132,12,2,17,1,2,10,1,1,1,2,1,2,5,8,1,1,1,0,0,1,12,2,1,1
3,43,43,132,12,2,18,1,2,9,1,3,1,2,1,25,1,1,1,1,1,1,1,0,10,2,1,1
3,43,43,132,12,2,14,1,1,7,2,1,2,2,0,20,5,4,1,0,1,1,0,1,11,2,1,1
3,43,43,132,12,2,16,1,2,10,1,2,1,2,0,4,0,3,1,0,1,0,0,0,15,2,1,1
3,43,43,132,12,2,18,4,2,11,1,3,1,2,0,1,0,0,2,0,0,0,0,0,17,2,1,1
3,43,43,132,12,2,17,1,2,9,1,1,1,2,1,20,9,9,1,1,1,1,1,1,11,1,3,1
3,43,43,132,12,2,15,1,2,9,2,7,1,4,1,12,1,8,1,1,1,0,0,1,13,2,1,1
3,43,43,132,12,2,17,1,2,10,1,1,1,2,0,2,0,1,1,0,1,0,0,0,16,1,1,1
3,43,43,132,12,2,17,1,2,9,1,1,1,1,1,5,1,1,1,1,1,1,1,1,13,9,1,1
3,43,43,132,12,2,16,1,2,9,1,3,2,2,0,1,1,1,1,0,1,0,0,0,99,2,3,1
3,43,43,132,12,2,16,2,2,9,1,4,1,2,0,16,99,16,1,0,1,0,0,1,11,2,1,1
3,43,43,132,12,2,14,2,1,9,1,1,1,2,0,1,1,3,1,0,1,0,0,0,14,2,1,1
3,43,43,132,12,2,16,1,2,8,1,1,1,1,1,3,0,0,2,0,0,1,0,1,15,2,1,1
3,43,43,132,12,2,15,1,2,8,1,2,2,1,1,1,1,2,1,1,1,1,0,1,12,2,1,1
3,43,43,132,12,2,15,1,2,8,1,3,1,2,0,1,0,2,1,0,0,0,0,0,14,2,1,1
3,43,43,132,12,2,17,3,2,9,1,7,2,2,0,6,0,3,1,0,1,0,0,1,14,2,1,1
3,43,43,132,12,2,16,1,2,8,1,1,1,2,1,6,1,6,1,1,0,0,0,1,14,1,1,1
3,43,43,132,12,2,17,1,2,11,1,3,2,1,1,8,1,6,1,0,1,0,0,0,16,2,1,1
3,43,43,132,12,2,15,1,2,8,1,1,1,2,0,12,1,2,1,0,1,1,0,0,12,2,1,1
3,43,43,132,12,2,16,3,2,6,1,1,2,1,1,10,99,99,1,0,1,0,0,0,99,2,1,1
3,43,43,132,12,2,16,1,2,12,1,3,1,2,0,1,1,0,2,0,0,0,0,0,14,2,1,1
3,51,51,166,12,1,17,1,2,10,2,1,2,1,1,1,0,0,2,0,0,0,0,0,16,1,1,1
3,51,51,166,12,1,15,1,2,10,1,3,2,1,1,1,0,0,2,0,0,0,0,0,15,1,1,0
3,51,51,166,12,1,16,1,2,8,2,7,1,1,1,5,0,4,1,0,1,0,0,0,13,1,1,1
3,51,51,166,12,1,14,1,2,8,1,2,2,2,0,4,9,30,1,0,1,0,1,1,11,1,1,1
3,51,51,166,12,1,13,1,2,6,1,3,2,1,1,5,0,0,2,0,0,0,0,0,11,2,1,1
3,51,51,166,12,1,13,1,1,7,1,1,2,2,0,96,1,7,1,0,1,0,0,0,6,2,1,1
3,51,51,166,12,1,15,2,2,9,1,1,1,1,1,2,1,2,1,0,1,0,0,0,15,1,1,1
3,51,51,166,12,1,16,1,2,8,2,1,1,2,0,6,2,7,1,0,1,1,0,1,14,2,1,1
3,51,51,166,12,1,13,1,2,8,1,3,2,2,1,35,1,13,1,1,1,1,1,1,11,2,1,1
3,51,51,166,12,1,16,1,2,9,1,2,1,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
3,51,51,166,12,1,15,1,2,10,1,2,1,1,1,1,0,0,2,0,0,0,0,0,14,2,1,1
3,51,51,166,12,1,13,1,2,7,1,1,1,1,1,30,1,1,1,1,1,0,0,1,9,1,1,1
3,51,51,166,12,1,14,1,1,7,1,1,2,1,1,5,2,0,2,1,1,0,0,0,12,2,1,1
3,51,51,166,12,1,15,1,2,8,1,1,1,1,1,7,2,6,1,0,1,0,0,0,14,1,1,1
3,51,51,166,12,1,14,2,2,9,1,3,1,1,1,13,0,3,1,1,0,1,0,0,13,1,1,1
3,51,51,166,12,1,15,1,2,7,2,3,2,1,1,9,3,3,1,1,1,1,1,1,12,1,1,1
3,51,51,166,12,1,18,1,2,11,1,1,1,2,1,40,1,30,1,1,1,1,0,1,7,1,1,1
3,51,51,166,12,1,15,1,2,6,2,3,1,1,1,50,1,15,1,0,1,1,1,1,8,1,1,1
3,51,51,166,12,1,15,1,2,6,1,5,1,1,1,1,0,2,1,0,0,0,0,0,12,2,2,1
3,51,51,166,12,1,17,1,1,10,2,1,2,1,1,7,1,1,1,1,1,0,0,0,14,1,1,1
3,51,51,166,12,1,16,4,2,7,1,1,2,1,1,1,0,0,2,0,0,0,0,0,15,2,1,1
3,51,51,166,12,1,15,4,2,7,1,5,1,1,1,5,2,40,1,0,1,0,0,0,14,1,1,1
3,51,51,166,12,1,16,4,1,11,1,1,1,2,1,96,2,4,1,1,1,1,1,1,8,1,1,1
3,51,51,166,12,1,16,1,2,9,1,3,1,2,1,12,2,8,1,1,1,1,0,1,12,1,2,1
3,51,51,166,12,1,13,4,2,8,1,1,1,2,0,2,1,1,1,0,1,0,0,0,12,2,2,1
3,51,51,166,12,1,17,1,2,10,1,1,1,1,1,2,1,0,2,0,1,0,0,0,16,2,1,1
3,51,51,166,12,1,16,1,2,10,2,1,1,2,1,24,8,22,1,1,1,0,0,1,13,2,1,1
3,51,51,166,12,1,15,1,2,8,2,1,2,1,1,7,4,15,1,0,1,0,0,1,14,2,1,1
3,51,51,166,12,1,16,4,2,8,2,1,1,1,1,40,4,30,1,1,1,1,0,0,9,2,1,1
3,51,51,166,12,1,15,1,2,8,1,3,1,2,0,8,1,2,1,0,1,0,1,0,9,2,1,0
3,51,51,166,12,1,16,1,2,10,1,1,1,2,1,10,3,14,1,1,1,0,0,1,8,2,1,1
3,51,51,166,12,1,13,1,2,6,1,1,2,1,1,6,1,0,2,1,1,0,0,0,11,2,1,1
3,51,51,166,12,1,15,1,2,9,2,1,1,2,0,6,1,1,1,0,1,0,0,1,14,2,1,1
3,51,51,166,12,1,16,1,2,9,1,1,1,2,0,6,0,0,2,0,1,0,0,0,9,2,1,1
3,51,51,166,12,1,14,2,2,8,1,7,1,1,1,15,1,15,1,1,1,1,1,1,11,2,2,1
3,51,51,166,12,1,13,4,1,6,1,3,2,2,0,5,2,4,1,0,1,0,0,0,4,2,1,1
3,51,51,166,12,1,17,1,2,10,2,6,1,1,1,11,99,11,1,0,1,0,1,1,16,1,1,1
3,51,51,166,12,1,15,1,2,9,1,1,2,1,1,15,3,0,2,0,1,1,0,1,11,1,1,1
3,51,51,166,12,1,15,1,2,9,1,9,2,2,0,4,1,0,2,0,1,0,0,0,14,2,1,1
3,51,51,166,12,1,15,2,2,8,1,3,2,1,1,8,2,0,2,0,1,0,0,0,11,2,1,1
3,51,51,166,12,1,15,1,2,7,1,1,1,2,0,7,1,1,1,0,1,0,0,0,9,2,1,1
3,51,51,166,12,1,14,4,2,8,1,1,1,2,0,17,1,6,1,0,1,0,1,1,11,2,1,1
3,51,51,166,12,1,17,4,2,10,1,1,1,1,1,10,2,1,1,0,1,1,0,0,11,2,1,1
3,51,51,166,12,1,13,2,2,7,1,1,1,1,1,6,1,0,2,1,1,1,1,1,8,2,1,1
3,51,51,166,12,1,18,1,2,10,2,3,2,1,1,7,1,2,1,0,1,0,1,1,13,2,1,1
3,51,51,166,12,1,15,2,2,10,1,4,2,1,1,11,1,2,1,1,0,0,0,0,13,2,1,1
3,51,51,166,12,1,16,1,2,8,1,2,1,2,1,96,3,40,1,1,1,1,0,1,11,2,1,1
3,51,51,166,12,1,15,4,2,8,1,7,1,1,1,1,0,1,1,0,0,0,0,0,14,1,2,1
3,51,51,166,12,1,17,4,1,6,2,4,1,2,1,5,1,2,1,1,1,0,0,1,12,2,1,1
3,51,51,166,12,1,15,1,2,7,1,2,1,1,1,3,1,0,2,0,1,0,0,0,14,2,1,1
3,51,51,166,12,1,14,1,2,9,1,4,1,2,0,4,1,1,1,0,0,0,0,0,11,2,2,1
5,42,42,191,5,4,16,2,2,7,1,7,1,2,1,2,1,4,1,1,1,0,0,1,13,1,2,1
5,42,42,191,5,4,17,2,2,10,1,1,1,1,1,75,0,99,1,1,1,1,1,0,13,2,1,1
5,42,42,191,6,4,20,1,2,10,1,3,1,4,1,10,1,5,1,1,1,0,0,1,15,2,1,1
5,42,42,191,6,4,17,1,2,8,1,1,1,1,1,20,1,7,1,1,1,1,0,1,11,2,1,1
5,42,42,191,6,4,19,1,2,11,1,1,2,1,1,8,5,1,1,1,1,0,0,1,14,1,1,1
5,42,42,191,5,4,16,2,2,10,1,1,2,1,1,3,0,99,1,1,1,0,0,1,12,2,1,1
5,42,42,191,6,4,18,1,2,10,1,1,2,1,1,13,1,1,1,0,1,0,0,1,13,1,1,1
5,42,42,191,6,4,17,1,2,11,1,3,1,1,1,5,1,1,1,1,0,0,0,0,10,1,3,1
5,42,42,191,5,4,15,2,2,9,1,1,1,1,1,13,2,5,1,0,1,0,0,0,12,2,1,1
5,42,42,191,6,4,17,1,2,10,1,3,2,2,0,9,0,5,1,0,1,1,0,1,15,2,1,1
5,42,42,191,6,4,17,1,2,9,1,1,2,2,0,23,2,1,1,0,1,1,1,1,12,2,1,1
5,42,42,191,6,4,17,1,2,11,1,1,1,1,1,4,1,2,1,0,0,0,0,0,9,2,1,1
5,42,42,191,6,4,17,1,2,9,1,1,2,2,0,15,1,1,1,0,1,0,1,1,14,1,1,1
5,42,42,191,6,4,15,1,2,6,1,2,1,1,1,5,1,5,1,1,1,1,1,1,8,2,1,1
5,42,42,191,6,4,16,4,2,10,1,1,2,1,1,20,1,1,1,1,1,1,0,1,12,1,1,1
5,42,42,191,6,4,16,1,2,7,1,1,1,2,0,10,2,4,1,0,1,0,1,1,10,2,3,1
5,42,42,191,6,4,15,1,2,9,1,3,2,1,1,4,1,5,1,1,1,1,1,1,14,2,1,1
5,42,42,191,6,4,17,1,2,10,1,1,1,1,1,4,0,1,1,1,1,1,1,1,13,2,1,1
5,42,42,191,6,4,16,1,2,9,1,7,1,1,1,10,3,20,1,1,1,0,1,1,7,1,1,1
5,42,42,191,6,4,16,1,2,9,1,1,1,2,0,2,1,0,2,0,0,0,0,0,16,1,1,1
5,42,42,191,6,4,15,1,2,8,1,1,2,1,1,26,1,6,1,1,1,0,1,1,8,1,1,1
5,42,42,191,6,4,17,1,2,8,1,3,2,1,1,7,0,5,1,0,1,0,1,1,14,1,1,1
5,42,42,191,6,4,17,3,2,11,1,5,2,2,0,2,1,5,1,0,1,0,0,1,15,2,1,1
5,42,42,191,6,4,16,4,2,9,1,1,2,1,1,16,0,0,2,0,0,0,0,0,13,2,1,1
5,42,42,191,6,4,16,4,2,9,1,3,1,1,1,4,2,3,1,1,1,0,0,1,10,2,1,1
5,42,42,191,6,4,17,1,2,6,1,3,2,2,1,40,2,8,1,1,1,1,1,1,8,1,1,1
5,42,42,191,6,4,18,1,2,11,1,2,1,1,1,4,1,2,1,0,1,0,0,1,16,1,1,1
5,42,42,191,6,4,17,1,2,9,1,2,2,1,1,4,2,2,1,1,1,0,0,0,10,1,1,1
5,42,42,191,6,4,18,1,2,9,1,3,1,1,1,70,5,20,1,1,1,1,1,1,6,2,1,1
5,42,42,191,6,4,18,4,2,6,1,2,1,1,1,10,0,0,2,1,1,0,1,1,13,1,1,1
5,42,42,191,6,4,18,1,2,11,1,5,1,2,1,99,3,0,2,1,0,0,0,0,99,2,3,0
5,42,42,191,6,4,17,1,2,9,1,9,1,2,1,6,2,33,1,1,1,1,0,1,7,2,1,1
5,42,42,191,5,4,18,2,2,9,1,1,2,1,1,96,1,3,1,0,1,0,0,1,9,2,1,1
5,42,42,191,6,4,17,1,2,9,1,4,1,2,1,20,2,9,1,1,1,0,0,1,13,2,1,1
5,42,42,191,6,4,18,1,2,11,1,7,1,1,1,20,1,5,1,1,0,0,0,0,5,2,1,1
5,42,42,191,6,4,16,1,2,9,1,1,1,2,1,9,1,4,1,1,1,1,1,1,12,2,1,1
5,42,42,191,6,4,17,1,2,12,1,1,1,2,1,10,0,15,1,1,1,1,1,1,12,2,1,1
5,42,42,191,6,4,15,1,2,10,1,1,2,2,0,20,2,9,1,0,1,0,1,1,10,2,1,1
5,42,42,191,6,4,16,1,9,8,1,8,9,2,0,4,3,10,1,0,1,0,0,1,14,2,1,1
5,42,42,191,6,4,16,1,2,9,1,7,1,1,1,7,3,0,2,1,1,1,0,1,15,1,1,1
5,42,42,191,6,4,17,1,2,10,1,1,1,2,1,6,1,40,1,1,1,1,0,1,7,2,1,1
5,42,42,191,6,4,17,1,2,11,1,4,1,2,0,50,1,14,1,0,1,0,1,1,11,2,1,1
5,42,42,191,6,4,17,1,2,12,1,1,2,3,1,6,1,4,1,1,1,0,0,1,14,2,1,1
5,42,42,191,6,4,17,1,2,7,1,1,1,4,1,15,1,15,1,1,1,1,1,1,9,2,1,1
5,42,42,191,6,4,16,1,9,9,1,1,1,2,1,50,1,7,1,1,1,1,1,1,9,1,1,1
5,42,42,191,6,4,17,1,2,10,1,1,1,2,0,35,1,22,1,0,1,1,0,1,9,1,1,1
5,42,42,191,6,4,16,1,2,9,1,3,2,1,1,4,1,3,1,0,1,0,0,1,15,1,2,1
5,42,42,191,6,4,16,1,2,10,1,3,1,1,1,30,3,5,1,1,1,1,0,0,10,1,1,1
5,42,42,191,6,4,17,1,2,8,1,3,1,1,1,20,1,7,1,1,1,1,1,1,9,2,1,1
5,42,42,191,6,4,15,4,2,7,1,3,1,4,0,2,1,2,1,0,0,0,0,0,10,2,1,1
5,42,42,191,6,4,17,1,2,9,1,1,1,2,0,15,1,6,1,0,1,0,0,1,11,2,1,1
5,42,42,191,6,4,16,1,2,9,1,1,2,2,0,10,3,2,1,0,0,0,0,1,9,2,1,1
5,42,42,191,6,4,16,4,2,0,1,1,2,1,1,20,99,0,2,1,0,0,1,0,11,1,3,1
5,42,42,191,6,4,15,1,2,10,1,1,1,4,0,12,1,14,1,0,1,0,1,1,11,2,1,1
5,42,42,191,6,4,15,1,2,8,1,3,1,2,0,12,3,2,1,0,1,0,1,1,11,2,1,1
5,42,42,191,6,4,15,1,2,8,1,2,1,2,1,25,1,4,1,1,1,0,0,0,12,2,1,1
5,42,42,191,6,4,15,1,2,10,1,1,1,3,1,50,1,4,1,1,1,1,1,1,7,1,1,1
5,42,42,191,6,4,15,1,2,9,1,3,2,2,0,3,0,2,1,0,0,0,1,1,9,2,2,1
5,42,42,191,6,4,15,1,2,9,1,9,2,1,1,20,0,25,1,1,1,0,0,1,10,2,1,0
2,36,36,137,20,4,16,2,2,8,1,5,2,1,1,6,3,0,2,0,1,0,0,0,13,2,1,1
2,36,36,137,20,4,13,2,2,7,1,3,2,2,1,20,5,1,1,1,1,0,0,1,12,1,1,1
2,36,36,137,20,4,16,2,2,7,1,1,1,2,1,7,99,1,1,1,1,0,0,0,12,2,1,1
2,36,36,137,20,4,15,2,2,8,1,1,2,1,1,10,1,1,1,0,0,0,0,0,9,1,1,1
2,36,36,137,20,4,15,2,2,8,1,4,1,1,1,4,1,1,1,1,1,0,0,0,15,2,1,0
2,36,36,137,20,4,15,2,2,7,1,1,2,1,1,2,2,0,2,1,1,0,0,0,14,1,1,1
2,36,36,137,28,4,16,1,2,9,1,4,2,2,0,1,1,0,2,0,1,0,0,0,16,2,1,0
2,36,36,137,20,4,15,2,2,9,1,1,2,2,0,2,1,1,1,0,1,0,0,0,13,2,2,1
2,36,36,137,20,4,12,2,2,6,1,1,1,2,0,11,0,2,1,0,1,0,0,0,10,1,1,1
2,36,36,137,28,4,15,1,2,7,1,1,1,4,0,1,1,1,1,0,1,1,1,0,15,1,1,1
2,36,36,137,20,4,12,2,2,4,1,1,2,2,0,7,1,0,2,0,1,0,0,0,11,2,3,1
2,36,36,137,20,4,14,2,2,8,1,2,1,2,0,99,1,0,2,0,1,0,0,0,99,2,3,1
2,36,36,137,28,4,15,1,2,7,1,1,2,2,0,2,1,0,2,0,1,0,0,0,14,2,1,1
2,36,36,137,20,4,15,2,2,9,1,1,2,2,0,1,1,0,2,0,1,0,0,0,15,2,3,1
2,36,36,137,20,4,16,2,2,8,1,1,2,2,0,1,1,3,1,0,1,0,0,0,14,1,1,1
2,36,36,137,20,4,13,2,2,6,1,4,1,2,1,1,4,6,1,1,1,0,0,1,13,1,2,0
2,36,36,137,28,4,14,1,2,7,1,1,1,2,0,4,1,0,2,0,1,0,0,0,12,2,1,1
2,36,36,137,20,4,13,2,2,6,1,3,2,1,1,1,1,0,2,0,0,0,0,0,12,1,3,0
2,36,36,137,20,4,16,2,2,9,1,1,1,4,0,3,1,0,2,0,1,0,0,0,14,2,1,0
2,36,36,137,20,4,16,2,2,10,1,1,1,1,1,99,1,0,2,0,1,0,1,0,99,1,1,1
2,36,36,137,28,4,14,1,2,7,1,1,2,1,1,1,0,0,2,0,0,0,0,0,14,2,1,0
2,36,36,137,28,4,16,1,2,7,1,1,2,2,0,15,1,1,1,0,1,0,0,1,9,2,2,1
2,36,36,137,20,4,16,2,2,9,1,4,2,2,0,4,1,0,2,0,1,0,0,0,13,2,1,1
2,36,36,137,20,4,14,2,2,8,1,3,2,2,0,1,1,0,2,0,1,0,0,0,13,1,1,1
2,36,36,137,20,4,12,2,2,7,1,1,1,2,0,5,1,0,2,0,1,0,0,0,12,2,3,0
2,36,36,137,20,4,13,2,2,7,1,4,2,2,0,2,3,1,1,0,1,0,0,0,12,1,1,0
2,36,36,137,20,4,13,2,2,8,1,1,2,2,0,3,3,0,2,0,1,0,0,0,13,2,3,0
2,36,36,137,28,4,14,1,2,7,1,3,1,2,0,4,1,1,1,0,1,1,1,1,13,1,1,1
2,36,36,137,28,4,15,1,2,8,1,3,1,4,1,2,2,1,1,1,1,0,0,0,14,1,1,1
2,36,36,137,28,4,14,1,2,7,1,3,2,2,0,1,1,0,2,0,0,0,0,1,14,2,1,1
2,36,36,137,20,4,15,2,2,10,1,1,2,5,1,1,2,1,1,1,1,0,1,1,14,2,1,1
2,36,36,137,20,4,15,2,2,8,1,3,1,2,1,6,1,1,1,1,1,1,0,0,13,2,1,1
2,36,36,137,28,4,16,1,2,7,1,1,1,2,0,10,8,0,2,0,1,0,0,1,13,2,1,1
2,36,36,137,20,4,15,2,2,7,1,4,1,2,0,1,0,0,2,0,0,0,0,0,14,1,1,1
2,36,36,137,20,4,15,2,2,8,1,1,2,2,0,1,2,0,2,0,1,0,0,0,15,2,3,0
2,36,36,137,20,4,14,2,2,6,1,1,2,2,0,1,1,0,2,0,1,0,0,0,14,2,3,0
2,36,36,137,20,4,15,2,2,8,1,1,2,2,0,1,2,0,2,0,1,0,1,0,15,2,1,0
2,36,36,137,20,4,15,2,2,8,1,1,1,2,1,4,3,0,2,1,1,0,0,0,13,2,1,1
2,36,36,137,20,4,15,2,2,7,1,1,1,2,0,2,1,5,1,0,1,0,0,0,12,2,2,1
2,36,36,137,28,4,16,1,2,9,1,1,1,2,0,5,1,1,1,0,1,0,0,1,15,2,1,1
2,36,36,137,20,4,14,2,2,8,1,1,2,1,1,2,1,0,2,0,1,0,0,0,13,2,1,1
2,36,36,137,28,4,11,1,2,3,1,1,1,2,0,1,1,0,2,0,1,0,0,0,10,2,1,0
2,36,36,137,20,4,14,2,2,7,1,3,1,2,0,99,1,0,2,0,1,0,0,0,99,2,1,1
2,36,36,137,28,4,15,1,2,8,1,3,1,2,0,3,1,0,2,0,1,0,1,1,14,2,1,1
2,36,36,137,20,4,16,2,2,9,1,1,2,2,1,1,2,0,2,1,1,0,0,0,15,2,1,1
3,37,37,140,15,4,16,2,2,9,1,1,1,1,1,2,4,1,1,1,1,0,0,0,13,2,2,0
3,37,37,140,15,4,16,2,2,9,1,1,2,2,0,3,2,1,1,0,1,0,1,0,15,2,3,0
3,37,37,140,21,4,14,1,2,7,1,1,2,2,0,2,2,2,1,0,0,0,0,1,14,2,1,1
3,37,37,140,15,4,14,2,2,6,1,3,2,1,1,60,1,2,1,1,1,1,1,0,8,1,1,1
3,37,37,140,21,4,15,1,2,9,1,4,2,2,0,5,1,0,2,0,1,0,0,1,14,1,1,1
3,37,37,140,21,4,15,1,2,8,1,1,1,5,1,10,1,1,1,1,1,0,0,1,11,2,1,1
3,37,37,140,21,4,16,1,2,9,1,4,1,2,0,4,2,1,1,0,1,0,0,1,14,2,1,1
3,37,37,140,21,4,16,1,2,8,1,4,2,2,0,1,1,0,2,0,1,0,0,0,15,2,1,1
3,37,37,140,21,4,15,1,2,8,1,3,1,9,0,99,0,1,1,0,0,0,0,1,99,2,1,1
3,37,37,140,15,4,14,2,2,9,1,5,1,2,0,2,1,0,2,0,1,0,0,0,13,2,1,1
3,37,37,140,21,4,16,1,2,10,1,1,1,2,0,2,2,0,2,0,1,1,0,1,15,2,1,1
3,37,37,140,15,4,15,2,2,7,1,1,1,1,1,2,1,0,2,1,0,0,1,0,15,2,1,1
3,37,37,140,15,4,12,2,2,6,1,1,1,2,0,2,1,0,2,0,1,0,0,0,11,2,3,0
3,37,37,140,21,4,14,1,2,7,1,1,1,2,1,5,1,1,1,1,1,1,0,1,12,2,1,1
3,37,37,140,21,4,14,1,2,7,1,1,1,2,1,3,2,1,1,1,1,1,0,0,12,2,1,1
3,37,37,140,15,4,15,2,2,9,1,4,2,1,1,1,1,0,2,1,1,0,0,0,14,2,1,1
3,37,37,140,15,4,14,2,2,7,1,4,1,1,1,11,2,1,1,1,1,0,0,0,9,2,1,1
3,37,37,140,15,4,13,2,2,7,1,2,1,2,0,1,0,0,2,0,1,0,0,0,13,2,1,0
3,37,37,140,21,4,14,1,2,7,1,1,1,1,1,17,2,2,1,1,1,0,1,1,10,2,1,1
3,37,37,140,15,4,16,2,2,9,1,4,1,2,1,4,2,1,1,1,1,0,1,1,12,2,1,1
3,37,37,140,15,4,16,2,2,9,1,1,1,1,1,8,1,0,2,1,1,0,1,1,11,1,1,1
3,37,37,140,15,4,14,2,2,8,1,4,1,2,0,10,4,1,1,0,1,0,0,0,5,2,1,1
3,37,37,140,15,4,13,2,2,8,1,1,1,1,1,2,1,0,2,1,0,0,0,0,12,2,1,1
3,37,37,140,15,4,14,2,2,6,1,2,1,2,0,4,1,1,1,0,1,0,0,0,13,2,3,0
3,37,37,140,15,4,15,2,2,8,1,3,1,2,0,2,1,0,2,0,1,0,0,0,14,2,1,0
3,37,37,140,15,4,16,2,2,7,1,1,1,2,0,2,7,1,1,0,1,0,0,0,13,2,1,1
3,37,37,140,21,4,14,1,2,8,1,2,2,2,1,5,1,0,2,1,1,0,0,0,10,2,1,1
3,37,37,140,15,4,15,2,2,9,1,5,1,4,0,2,1,1,1,0,0,0,0,1,15,2,1,1
3,37,37,140,15,4,15,2,2,9,1,3,1,2,0,3,2,2,1,0,1,0,0,0,11,2,1,1
3,37,37,140,15,4,13,2,2,6,1,3,1,1,1,4,1,0,2,0,1,0,0,0,12,2,3,0
3,37,37,140,21,4,15,1,2,10,1,2,1,3,0,4,1,0,2,0,0,1,0,1,15,2,1,1
