"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","orig.id"
"945",2013,12,5,1009,1000,9,1330,1307,23,"UA",1183,"N78509","EWR","RSW",157,1068,10,0,2013-12-05 10:00:00,"51035"
"946",2013,7,22,1356,1358,-2,1643,1649,-6,"UA",1152,"N77261","EWR","LAX",323,2454,13,58,2013-07-22 13:00:00,"160110"
"947",2013,8,24,1832,1835,-3,2122,2155,-33,"AA",269,"N3CWAA","JFK","SEA",325,2422,18,35,2013-08-24 18:00:00,"179365"
"948",2013,4,30,1015,1015,0,1313,1336,-23,"UA",278,"N465UA","EWR","SFO",329,2565,10,15,2013-04-30 10:00:00,"113709"
"949",2013,8,11,1058,1100,-2,1310,1332,-22,"DL",1647,"N540US","LGA","ATL",104,762,11,0,2013-08-11 11:00:00,"171549"
"950",2013,2,14,1542,1545,-3,1809,1815,-6,"DL",1942,"N338NB","EWR","ATL",127,746,15,45,2013-02-14 15:00:00,"72426"
"951",2013,8,11,1906,1855,11,2249,2205,44,"VX",169,"N525VA","EWR","LAX",352,2454,18,55,2013-08-11 18:00:00,"171817"
"952",2013,7,6,NA,1829,NA,NA,2155,NA,"UA",212,NA,"EWR","SFO",NA,2565,18,29,2013-07-06 18:00:00,"151166"
"953",2013,12,24,1359,1400,-1,1616,1633,-17,"DL",2247,"N661DN","LGA","ATL",113,762,14,0,2013-12-24 14:00:00,"61447"
"954",2013,1,27,1247,1250,-3,1528,1605,-37,"UA",1612,"N14704","EWR","DFW",200,1372,12,50,2013-01-27 12:00:00,"13500"
"955",2013,3,19,1600,1600,0,1841,1838,3,"DL",847,"N648DL","LGA","ATL",116,762,16,0,2013-03-19 16:00:00,"90418"
"956",2013,8,22,1848,1850,-2,2213,2220,-7,"VX",29,"N624VA","JFK","SFO",347,2586,18,50,2013-08-22 18:00:00,"178236"
"957",2013,7,1,1305,1135,90,1432,1339,53,"DL",2219,"N321US","LGA","MSP",129,1020,11,35,2013-07-01 11:00:00,"148205"
"958",2013,1,11,1323,1324,-1,1617,1624,-7,"B6",505,"N652JB","EWR","FLL",151,1065,13,24,2013-01-11 13:00:00,"5573"
"959",2013,4,9,1527,1530,-3,1827,1849,-22,"B6",137,"N706JB","JFK","RSW",157,1074,15,30,2013-04-09 15:00:00,"102079"
"960",2013,11,23,1107,1114,-7,1401,1347,14,"UA",405,"N434UA","LGA","DEN",266,1620,11,14,2013-11-23 11:00:00,"44697"
"961",2013,3,21,733,736,-3,1055,1115,-20,"B6",643,"N821JB","JFK","SFO",351,2586,7,36,2013-03-21 07:00:00,"91287"
"962",2013,11,8,556,600,-4,856,854,2,"B6",605,"N558JB","EWR","FLL",155,1065,6,0,2013-11-08 06:00:00,"36353"
"963",2013,10,15,1407,1415,-8,1541,1550,-9,"AA",1170,"N481AA","LGA","STL",129,888,14,15,2013-10-15 14:00:00,"23695"
"964",2013,5,4,1107,1045,22,1352,1420,-28,"VX",23,"N839VA","JFK","SFO",324,2586,10,45,2013-05-04 10:00:00,"115945"
"965",2013,10,9,904,905,-1,1106,1115,-9,"DL",181,"N315US","LGA","DTW",76,502,9,5,2013-10-09 09:00:00,"20324"
"966",2013,12,24,1858,1900,-2,2145,2212,-27,"DL",2391,"N969DL","JFK","TPA",149,1005,19,0,2013-12-24 19:00:00,"61600"
"967",2013,3,5,1535,1539,-4,1726,1735,-9,"UA",597,"N836UA","LGA","CLE",71,419,15,39,2013-03-05 15:00:00,"82692"
"968",2013,6,17,1651,1700,-9,2016,1911,65,"B6",1085,"N353JB","JFK","CLT",92,541,17,0,2013-06-17 17:00:00,"140262"
"969",2013,3,10,1510,1430,40,1851,1741,70,"UA",814,"N485UA","LGA","IAH",244,1416,14,30,2013-03-10 14:00:00,"85394"
"970",2013,10,13,1624,1625,-1,1936,1932,4,"B6",423,"N635JB","JFK","LAX",328,2475,16,25,2013-10-13 16:00:00,"22656"
"971",2013,7,28,2308,2125,103,NA,2246,NA,"B6",618,"N346JB","JFK","BOS",NA,187,21,25,2013-07-28 21:00:00,"163832"
"972",2013,2,17,1555,1445,70,1728,1600,88,"UA",76,"N24702","EWR","BOS",45,200,14,45,2013-02-17 14:00:00,"73984"
"973",2013,4,24,1732,1716,16,2003,1936,27,"UA",509,"N576UA","LGA","DEN",247,1620,17,16,2013-04-24 17:00:00,"110616"
"974",2013,3,18,917,918,-1,1021,1025,-4,"B6",1004,"N506JB","JFK","BOS",34,187,9,18,2013-03-18 09:00:00,"89685"
"975",2013,3,4,1132,1144,-12,1409,1444,-35,"UA",832,"N445UA","EWR","TPA",133,997,11,44,2013-03-04 11:00:00,"82010"
"976",2013,1,18,1703,1708,-5,1949,2024,-35,"UA",250,"N820UA","EWR","LAX",322,2454,17,8,2013-01-18 17:00:00,"9229"
"977",2013,2,3,1815,1820,-5,1925,1938,-13,"DL",2155,"N365NW","LGA","PWM",44,269,18,20,2013-02-03 18:00:00,"66876"
"978",2013,4,23,1203,1210,-7,1559,1510,49,"AA",743,"N537AA","LGA","DFW",218,1389,12,10,2013-04-23 12:00:00,"109885"
"979",2013,9,8,1800,1759,1,1939,1938,1,"UA",691,"N456UA","LGA","ORD",123,733,17,59,2013-09-08 17:00:00,"187427"
"980",2013,4,21,1930,1900,30,2306,2256,10,"DL",1465,"N624AG","JFK","SFO",352,2586,19,0,2013-04-21 19:00:00,"108986"
"981",2013,4,10,1527,1530,-3,1827,1849,-22,"B6",137,"N558JB","JFK","RSW",155,1074,15,30,2013-04-10 15:00:00,"102675"
"982",2013,6,15,1048,1046,2,1309,1327,-18,"B6",41,"N517JB","JFK","MCO",117,944,10,46,2013-06-15 10:00:00,"139007"
"983",2013,5,6,1112,1114,-2,1353,1349,4,"B6",523,"N583JB","EWR","MCO",137,937,11,14,2013-05-06 11:00:00,"116987"
"984",2013,7,11,2213,2101,72,153,100,53,"B6",1103,"N789JB","JFK","SJU",193,1598,21,1,2013-07-11 21:00:00,"154068"
"985",2013,2,15,1106,1115,-9,1428,1425,3,"AA",2099,"N3BLAA","LGA","MIA",172,1096,11,15,2013-02-15 11:00:00,"72853"
"986",2013,10,18,1758,1800,-2,2108,2104,4,"B6",359,"N536JB","JFK","BUR",346,2465,18,0,2013-10-18 18:00:00,"25514"
"987",2013,3,21,1857,1901,-4,2016,2041,-25,"UA",589,"N806UA","EWR","ORD",104,719,19,1,2013-03-21 19:00:00,"91668"
"988",2013,12,26,1838,1830,8,2148,2205,-17,"B6",669,"N656JB","JFK","SJC",338,2569,18,30,2013-12-26 18:00:00,"62616"
"989",2013,4,16,1804,1800,4,1943,1945,-2,"UA",1738,"N37464","EWR","ORD",127,719,18,0,2013-04-16 18:00:00,"106129"
"990",2013,12,10,2126,2012,74,17,2312,65,"UA",308,"N443UA","EWR","IAH",215,1400,20,12,2013-12-10 20:00:00,"53976"
"991",2013,11,24,1535,1500,35,1703,1641,22,"UA",1263,"N76522","LGA","ORD",113,733,15,0,2013-11-24 15:00:00,"45299"
"992",2013,12,1,2024,1940,44,2325,2243,42,"B6",1271,"N584JB","LGA","FLL",158,1076,19,40,2013-12-01 19:00:00,"49107"
"993",2013,6,4,725,715,10,1020,1010,10,"VX",399,"N641VA","JFK","LAX",330,2475,7,15,2013-06-04 07:00:00,"132668"
"994",2013,7,21,1108,1115,-7,1325,1350,-25,"B6",127,"N709JB","EWR","MCO",122,937,11,15,2013-07-21 11:00:00,"159442"
"995",2013,8,16,1714,1706,8,1931,1959,-28,"UA",1580,"N17244","EWR","LAS",289,2227,17,6,2013-08-16 17:00:00,"174731"
"996",2013,12,9,1529,1510,19,1844,1845,-1,"AA",145,"N5EXAA","JFK","MIA",159,1089,15,10,2013-12-09 15:00:00,"53248"
"997",2013,4,23,2254,2144,70,2359,2300,59,"UA",411,"N822UA","EWR","BOS",41,200,21,44,2013-04-23 21:00:00,"110198"
"998",2013,12,2,1800,1804,-4,2146,2135,11,"UA",1481,"N39728","EWR","PHX",311,2133,18,4,2013-12-02 18:00:00,"49610"
"999",2013,6,15,606,615,-9,831,910,-39,"AA",1895,"N3JRAA","EWR","MIA",125,1085,6,15,2013-06-15 06:00:00,"138847"
"1000",2013,4,21,1026,1030,-4,1239,1248,-9,"DL",2343,"N305DQ","EWR","ATL",116,746,10,30,2013-04-21 10:00:00,"108687"
